Key,Polska
hint_action_task_unavailable_bad_opinion,"Niedostępne
Stosunki {soul_uuid_1} – {soul_uuid_2} nie są odpowiednio dobre. Obecnie stosunki znajdują się na poziomie {current_opinion}, a muszą wynosić co najmniej {required_opinion}."
hint_action_task_unavailable_no_titles,"Niedostępne
Brak dostępnych <hint=hint_title>tytułów</hint> dla lorda."
hint_forced_sex_slave,
hint_forced_sex_slave_context,
hint_forced_sex_captive,"Zmuszenie do seksu
$ Zmuszona osoba może począć <hint=hint_persons_bastard>bękarta</hint>.
$ Król rodu szlacheckiego, do którego należy jeniec, uzna to za torturę.
$ To działanie jest uznawane za <hint=hint_sin>grzech</hint>."
hint_forced_sex_captive_context,"Zmuszenie do seksu
$ {soul_uuid_1} zaspokoi {number}% swoich <hint=hint_need_sex>potrzeb seksualnych</hint>.
$ {soul_uuid_1} uzyska negatywną myśl „Wstyd za grzechy” <red>{number1}</red>.
$ {soul_uuid_2} uzyska negatywną myśl „Wykorzystano mnie” <red>{number2}</red>.
$ {soul_uuid_3} pogorszy swoje stosunki z twoim królem o <red>{number3}</red>."
hint_buy_sex,"Opłata za seks
$ Lord zapłaci <hint=hint_resource_rune>1</hint> za seks kobiecie lub mężczyźnie z gminu, którzy chętnie się na to zgodzą.
$ Chłopka może potem urodzić <hint=hint_persons_bastard>bękarta</hint>.
$ To działanie jest uznawane za <hint=hint_sin>grzech</hint>."
hint_buy_sex_context,"Opłata za seks
$ {soul_uuid_1} spełni swoje potrzeby seksualne.
$ {soul_uuid_1} otrzyma <hint=hint_sin>grzech</hint> o sile <red>{number2}</red>.
$ {soul_uuid_2} otrzyma negatywną myśl <red>{number3}</red>."
hint_not_enought_rings,"Zbyt mało pierścieni
To działanie wymaga <hint=hint_resource_rune>{count}</hint>."
hint_not_enought_gold,"Zbyt mało złota
To działanie wymaga <hint=hint_resource_gold>{count}</hint>."
hint_set_free_captive,"Uwolnienie zakładnika
Król okaże łaskę i uwolni zakładnika.

<b>Efekt:</b>
$ Zakładnik wróci do domu, a król {soul_uuid_king} będzie wdzięczny za okazanie łaski."
hint_set_join_captive,"Uwolnienie i przyjęcie do rodziny
Zakładnik odzyska wolność i dołączy do twojej rodziny lordów. Początkowa lojalność wyniesie {loyalty}.

Król {soul_uuid_king} będzie bardzo niezadowolony z przejęcia lorda."
hint_set_join_captive_unavailable_by_title,"Niedostępne
Nie posiadasz już wolnych tytułów."
hint_set_free,"Uwolnienie jeńca
Ta osoba odzyska wolność i stanie się <hint=hint_persons_peasant>chłopem</hint> lub wojownikiem. Następnie może opuścić twoją prowincję.

Po uwolnieniu osoba uzyska pozytywną myśl, której siła będzie wprost proporcjonalna do pragnienia wolności.

<b>Porada:</b> Aby szybciej uwalniać jeńców, klikaj mały czerwony przycisk na ich portretach w menu baraku jeńców."
hint_punish,"Kara
$ Zwykli <hint=hint_crimer>przestępcy</hint> są karani przez <hint=hint_persons_executer>katów</hint>, a lordowie są karani ręcznie poprzez przypisanie zadania <hint=hint_persons_king>królowi</hint>.
$ Karanie niewinnych będzie uznawane przez inne postacie za <hint=hint_terror>terror</hint>.

Wymierzanie kar wymaga posiadania <hint=hint_bld_scafod>szafotu</hint>."
hint_punish_unavailable_no_gallows,"Zbuduj szafot
Aby wymierzać kary, musisz zbudować <hint=hint_bld_scafod>szafot</hint>."
hint_punish_unavailable_no_king,"Brak króla
Aby wymierzać kary, potrzebujesz króla, a obecnie żadnego nie masz."
hint_punishment_mask_of_shame,"Maska hańby
$ Ukarana osoba przez jeden dzień będzie zmuszona nosić maskę hańby, a dowolna osoba w złym nastroju będzie mogła bezkarnie ją bić.
$ Jeśli ukarzesz w ten sposób przestępcę, po upływie kary wróci on do bycia chłopem.

Ta <hint=hint_punish>kara</hint> daje <b>nieznaczną</b> <green>pozytywną myśl</green> widzom w promieniu wpływu <hint=hint_bld_scafod>szafotu</hint>."
hint_punishment_exile,"Wygnanie
Ta osoba zostanie wypędzona z miasta. Nie wiadomo, czy wróci, dołączy do innej rodziny, czy zniknie na zawsze.

Jeśli ukarzesz w ten sposób zwykłego <hint=hint_persons_criminal>włóczęgę</hint>, po wygnaniu dołączy on do <hint=hint_persons_forest_bandits>leśnych bandytów</hint>.

[hint_punish]"
hint_punishment_execution,"Egzekucja
$ Ta osoba zostanie ścięta. Zwykle dochodzi więc do jej śmierci.
$ Część <hint=hint_persons_criminal>włóczęgów</hint>, która to ujrzy, może zdecydować się na zostanie <hint=hint_persons_cuthroat>zbójami</hint>.

Ta <hint=hint_punish>kara</hint> daje <b>największą</b> <green>pozytywną myśl</green> widzom w promieniu wpływu <hint=hint_bld_scafod>szafotu</hint>."
hint_punishment_blindness,"Oślepienie
$ Ta osoba stanie się <hint=hint_blindness>ślepa</hint>.

Ta <hint=hint_punish>kara</hint> daje <b>średnią</b> <green>pozytywną myśl</green> widzom znajdującym się w promieniu wpływu <hint=hint_bld_scafod>szafotu</hint>."
hint_punishment_enslave,"Uwięzienie
Ta osoba stanie się <hint=hint_persons_slave>jeńcem</hint>.

Część <hint=hint_persons_criminal>włóczęgów</hint>, która to ujrzy, może zdecydować się na zostanie <hint=hint_persons_cuthroat>zbójami</hint>.

[hint_punish]"
hint_inspection,"Polecenia
W Norland robotnicy nie znają twoich planów i potrzebują poleceń od twoich lordów.

<img=hint_inspection></img>

Przypisz lorda zarządzającego do siedziby, a on z samego rana wyda polecenia sługom, którzy przekażą je do zakładów produkcyjnych.

$ Wydajność zakładu jest tym lepsza, im lepsza jest umiejętność <hint=hint_skill_management>zarządzania</hint> przydzielonego lorda.
$ Polecenia wystarczą na <b>trzy dni</b>, a następnie robotnicy zaczną się lenić i staną się znacznie mniej produktywni.
$ W pewnym momencie lordowie przestaną nadążać i trzeba wtedy zbudować <hint=hint_bld_chancellery>kancelarię</hint>."
hint_inspection_order,"Polecenia
Podczas dnia pracy wybrana osoba przekaże polecenia robotnikom w tym budynku, żeby mogli oni rozpocząć pracę. Polecenia są ważne przez 3 dni, a potem robotnicy zaczną się lenić i znacznie spadnie ich wydajność.

Dodatkowa ilość wytworzonych towarów zależy od umiejętności <hint=hint_skill_management>zarządzania</hint>. Ponadto im wyższy poziom budynku i im więcej w nim robotników, tym silniejszy jest jego efekt.

To działanie jest wykonywane codziennie w godzinach pracy (od 9.00 rano do 18.00), dopóki go nie odwołasz."
hint_inspection_context,"Polecenia
Codzienne wydawanie poleceń sługom w siedzibie, aby mogli przekazać je robotnikom.

{skill_name} {skill_level} poz.

Premia do produkcji: <green>{production_bonus}%</green>"
hint_inspection_chancery_context,"Polecenia dla kancelistów
Przekazywanie poleceń kancelistom w <hint=hint_bld_chancellery>kancelarii</hint>. Kanceliści będą doręczać polecenia robotnikom w budynkach, do których są przydzieleni.

{add_info}"
hint_inspection_chancery_context_no_trait,"~
$ Premia do produkcji będzie wynosić <green>{production_bonus}%</green> ({skill_name} poz. {skill_level}).
$ Każde doręczenie poleceń będzie kosztować <hint=hint_resource_paper>{paper_cost}</hint>."
hint_inspection_chancery_context_has_trait,"~
$ Ten lord posiada cechę <hint=hint_trait_precise_language>Precyzja wypowiedzi</hint>, więc premia produkcyjna wyniesie <green>{production_bonus}%</green> ({skill_name} poz. {skill_level})."
hint_control,"Zarządzanie bezpośrednie

Bezpośrednie zarządzanie działaniem budynków.

<b>Efekt uboczny</b>:
Potrzeba <hint=hint_need_fun>odpoczynku</hint>.

To działanie wymaga całego dnia pracy."
hint_control_context,"Zarządzanie bezpośrednie.

Ta postać zacznie bezpośrednio zarządzać budynkiem, który będzie funkcjonować jedynie w jej obecności.

To działanie jest wykonywane codziennie w godzinach pracy (od 9 rano do 18), dopóki go nie odwołasz.

To działanie wzbudza potrzebę <hint=hint_need_fun>odpoczynku</hint>."
hint_train_combat,"Szkolenie wojowników
Podczas dnia pracy wybrana postać będzie szkolić wojowników, żeby zwiększyć ich umiejętności <hint=hint_skill_combat>bojowe</hint>.

Skuteczność szkolenia zależy od umiejętności <hint=hint_skill_teaching>nauczania</hint> lorda.

To działanie jest wykonywane codziennie w godzinach pracy (od 9 rano do 18), dopóki go nie odwołasz.

To działanie wzbudza potrzebę <hint=hint_need_fun>odpoczynku</hint>."
hint_learning,"Nauczanie
Jeden z lordów przekazuje innemu wiedzę o wybranej <hint=hint_skills>umiejętności</hint>.

$ Podczas tego działania uczeń uzyska punkty doświadczenia, a jeśli zgromadzi ich odpowiednio dużo, awansuje na kolejny poziom danej umiejętności. Każdy nowy poziom będzie wymagać większej liczby PD.
$ Liczba uzyskanych PD zależy od umiejętności <hint=hint_skill_teaching>nauczania</hint> nauczyciela i jest wyższa u dzieci i dorosłych poniżej 21 roku życia.
$ Maksymalny poziom, jaki można uzyskać, jest uzależniony od umiejętności nauczyciela.
$ To działanie będzie wykonywane codziennie, dopóki jest to możliwe lub tego nie odwołasz.
$ To działanie wzbudza potrzebę <hint=hint_need_fun>odpoczynku</hint>."
hint_learning_context,"Samodzielna nauka
Osoba będzie zdobywać <green>{exp}</green> PD (<green>{exp_talent}</green> jeśli ma do tego talent).

Punkty doświadczenia do nowego poziomu: <b>{exp_now} / {exp_lvl_up}</b>.

<b>Efekt uboczny</b>:
Potrzeba <hint=hint_need_fun>odpoczynku</hint>."
hint_gallows_inspection_context,"Zarządzanie szafotem
Aby szafot działał, przypisany lord musi każdego wieczoru wydać instrukcje katowi."
hint_sermon,"Kazanie
Lordowie mogą głosić kazania w <hint=hint_bld_temple>świątyniach</hint>. Można ich użyć do poprawy ogólnego <hint=hint_mood>nastroju</hint> oraz wpłynięcia na liczbę <hint=hint_persons_fanatic>fanatyków</hint> i <hint=hint_persons_agnostic>agnostyków</hint> wśród parafian.

$ Aby wygłosić kazanie, przypisz lorda poprzez menu <hint=hint_bld_temple>świątyni</hint>.
$ Będzie to kosztowało kilka <hint=hint_resource_rune>świętych pierścieni</hint>, które trafią do kiesy biskupa.
$ Efektywność kazania zależy od umiejętności <hint=hint_skill_speech>perswazji</hint>.
$ Kazanie jest wygłaszane o poranku."
hint_sermon_agnostic,"Kazanie zwątpienia
$ Wygłasza je przydzielony lord w <hint=hint_bld_temple>świątyni</hint> o poranku.
$ Zwiększa szanse na pojawienie się <hint=hint_persons_agnostic>agnostyków</hint> i zmniejsza liczbę religijnych <hint=hint_persons_fanatic>fanatyków</hint>.
$ Skuteczność zależy od poziomu <hint=hint_skill_speech>perswazji</hint>.
$ Biskup będzie niezadowolony z powodu braku pobożności mianowanego lorda, a ich stosunki pogorszą się o <red>{rel_im}</red>.
{optional_preach_cost}"
hint_sermon_agnostic_context,"Kazanie zwątpienia
{skill_name} poz. {skill_level}

Szansa, że <hint=hint_persons_fanatic>fanatyk</hint> stanie się zwykłym wierzącym, a wierzący stanie się <hint=hint_persons_agnostic>agnostykiem</hint>: <green>{chance_teach}%</green>"
hint_sermon_faith,"Kazanie wiary
$ Wygłasza je przydzielony lord w <hint=hint_bld_temple>świątyni</hint> o poranku.
$ Zwiększa szanse na pojawienie się religijnych <hint=hint_persons_fanatic>fanatyków</hint> i zmniejsza liczbę <hint=hint_persons_agnostic>agnostyków</hint>.
$ Skuteczność zależy od poziomu <hint=hint_skill_speech>perswazji</hint>.
$ Biskup będzie zadowolony z pobożności mianowanego lorda, a ich stosunki poprawią się o <green>{rel_im}</green>.
{optional_preach_cost}"
hint_sermon_faith_context,"Kazanie wiary
{skill_name}: {skill_level}

Szansa, że zwykły wierzący stanie się <hint=hint_persons_fanatic>fanatykiem</hint>, a <hint=hint_persons_agnostic>agnostyk</hint> zwykłym wierzącym: <green>{chance_teach}%</green>."
hint_sermon_dogma,"Kazanie dogmatu
Nauczanie nowej <hint=hint_dogma>doktryny</hint> wiary.

Szansa, że wierni przyjmą dogmat, zależy od <hint=hint_skill_speech>perswazji</hint>.

To działanie będzie wykonywane codziennie podczas <hint=hint_morning_pray>porannej mszy</hint>, dopóki jest to możliwe lub tego nie odwołasz.

To działanie wzbudza potrzebę <hint=hint_need_fun>odpoczynku</hint>."
hint_book_learn,"Studiowanie księgi
Studiowanie księgi celem pozyskania <hint=hint_idea>wiedzy</hint>.

Im wyższa <hint=hint_skill_knowledge>inteligencja</hint> lorda, tym szybciej pozyska on wiedzę.

Po przestudiowaniu księgi osoba będzie mogła ją skopiować, używając <hint=hint_resource_paper>papieru</hint>.

To działanie będzie wykonywane codziennie, dopóki jest to możliwe lub tego nie odwołasz."
hint_book_rewrite,"Przepisanie księgi
Lord kopiuje księgę i przy okazji pozyskuje <hint=hint_idea>wiedzę</hint>.

Im wyższa <hint=hint_skill_knowledge>inteligencja</hint> lorda, tym szybciej skopiuje on księgę.

Wymaga od <hint=hint_resource_paper>{paper_number_min}</hint> do <hint=hint_resource_paper>{paper_number_max}</hint> zależnie od poziomu wiedzy.

To działanie będzie wykonywane codziennie, dopóki jest to możliwe lub tego nie odwołasz.
{optional_learn_time}"
hint_book_write,"Pisanie księgi
Lord pisze <hint=hint_book>księgę</hint> z określonego zakresu <hint=hint_idea>wiedzy</hint>.

$ Im wyższa <hint=hint_skill_knowledge>inteligencja</hint> lorda, tym szybciej napisze on księgę.
$ Postać dysponuje już tą wiedzą, więc księga zostanie napisana znacznie szybciej.

Wymaga od <hint=hint_resource_paper>{paper_number_min}</hint> do <hint=hint_resource_paper>{paper_number_max}</hint> zależnie od poziomu wiedzy.

To działanie będzie wykonywane codziennie w godzinach pracy, od 9 do 18, dopóki jest to możliwe lub tego nie odwołasz.

To działanie wzbudza potrzebę <hint=hint_need_fun>odpoczynku</hint>.
{optional_learn_time}"
hint_bld_castle,"Siedziba
Główny budynek miasta, gdzie <hint=hint_persons_lords>lordowie</hint> spędzają czas.

Zawiera także skład <hint=hint_resource_gold>złota</hint>.

Pozwala zatrudniać <hint=hint_persons_builder>budowniczych</hint> i <hint=hint_persons_servant>sługi</hint>."
hint_bld_slaves_barrack,"Barak jeńców
Przestrzeń mieszkaniowa dla <hint=hint_persons_slave>jeńców</hint>. Zapewnia miejsce dla {number_of_residents} osób.

Budowla wymaga wiedzy o <b>przetrzymywaniu jeńców</b>.

Wymaga strażnika jeńców."
hint_bld_house,"Chata chłopska
Przestrzeń mieszkaniowa dla dwóch <hint=hint_persons_peasant>chłopów</hint>.

To prywatne mieszkanie zapewnia bardzo silną pozytywną myśl i znacząco zwiększa szansę lokatorów na zostanie <hint=hint_loyalist>lojalistami</hint>.

W przypadku niedoboru mieszkań bezdomni chłopi będą spać na ziemi lub na podłodze <hint=hint_bld_temple>świątyni</hint>, co znacząco pogarsza <hint=hint_mood>nastrój</hint>."
hint_bld_hostel,"Barak
Przestrzeń mieszkaniowa dla dziesięciu <hint=hint_persons_peasant>chłopów</hint>.

W przypadku niedoboru mieszkań bezdomni chłopi będą spać na ziemi lub na podłodze <hint=hint_bld_temple>świątyni</hint>, co znacząco pogarsza <hint=hint_mood>nastrój</hint>."
hint_bld_noble_house,"Dom lorda
Przestrzeń mieszkaniowa dla jednego <hint=hint_persons_lords>lorda</hint>.

Bezdomni lordowie muszą sypiać w <hint=hint_bld_castle>siedzibie</hint>, co znacząco pogarsza <hint=hint_mood>nastrój</hint>.

W domach nocują też <hint=hint_persons_guest>goście</hint> podczas dłuższych pobytów."
hint_bld_tower,"Wieża
Budowla obronna do obserwacji i ochrony okolicy.

Chroniona przez <hint=hint_persons_guard>łuczników</hint>."
hint_bld_barracks,"Koszary
Miejsce zakwaterowania <hint=hint_persons_warriors>wojowników</hint>. Pomieści do 10 osób.

Jeśli zabraknie miejsca, bezdomni wojownicy będą spać na podłodze <hint=hint_bld_temple>świątyni</hint>, co znacząco pogarsza <hint=hint_mood>nastrój</hint>."
hint_bld_training_ground,"Plac treningowy
Pozwala szkolić <hint=hint_persons_warriors>wojowników</hint>, co poprawia ich umiejętności <hint=hint_skill_combat>bojowe</hint>.

$ Budynek musi codziennie otrzymywać <hint=hint_inspection>polecenia</hint>, żeby działał.
$ Ilość zdobywanego doświadczenia zależy od umiejętności <hint=hint_skill_command>dowodzenia</hint> instruującego lorda, a maksymalny poziom wyszkolenia jest ograniczony przez jego umiejętności bojowe.
$ Szkolenie wojowników nie zwiększa <hint=hint_tutorial_church_tax>podatku kościelnego</hint>, ponieważ jest on obliczany w oparciu o umiejętności w momencie najmu.
$ Zapewnia miejsce dla 10 wojowników."
hint_bld_tavern,"Karczma
Miejsce, gdzie chłopi relaksują się po pracy.

Tutaj sprzedawany jest <hint=hint_alcohol>alkohol</hint>.

Ustawienia sprzedaży można zmienić w menu „<hint=hint_finance_menu>Gospodarka</hint>”."
hint_bld_drug_deg,"Melina
Tutaj sprzedawany jest <hint=hint_resource_nectar>nektar</hint>.

Ustawienia sprzedaży można zmienić w menu „<hint=hint_finance_menu>Gospodarka</hint>”."
