Key,Korean
hint_action_task_divorce,"이혼
{soul_uuid_target} 및 {soul_uuid_spouce} 간의 결혼을 무효화합니다.

그 결과로, 해당 캐릭터가 새로 결혼할 수 있게 됩니다.

<b>비용:</b> <hint=hint_resource_rune>{price}</hint>"
hint_consolation,"위로
주교가 사랑하는 이를 잃고 슬퍼하는 캐릭터를 적절한 말로 달래며 고통을 덜어줍니다.

결과: 사랑하는 이를 잃었다는 생각이 크게 약해집니다."
hint_action_task_begging,"용서 구하기
성모 소피아의 은총으로, 캐릭터가 희생을 통해 진정성을 증명하는 경우... 주교가 죄를 용서합니다.

그 결과, {soul_uuid_target}에 대한 주교의 태도가 <green>{rel_plus}</green> 향상됩니다.

<b>비용:</b> <hint=hint_resource_rune>{price}</hint>"
hint_action_task_begging_unavailable_no_need,"사용 불가
주교가 {soul_uuid_target}(을)를 적으로 간주하지 않으므로, {soul_uuid_target}에게 용서가 필요하지 않습니다."
hint_action_task_consolation_unavailable_by_cynic,"사용 불가
비관적 특성의 캐릭터는 위로할 수 없습니다."
hint_action_task_consolation_unavailable_dont_need,"사용 불가
이 캐릭터는 현재 위로가 필요하지 않습니다."
hint_action_task_consolation_unavailable_already_dont_need,"사용 불가
이 캐릭터는 이미 위로를 받았습니다."
hint_action_task_consolation_unavailable_by_opinion,"사용 불가
주교가 이 캐릭터와의 관계가 충분히 좋지 않기에 이 행동을 수행하지 않을 것입니다."
hint_action_task_unavailable_bad_opinion,"사용 불가
{soul_uuid_1}와 {soul_uuid_2}의 관계가 충분히 좋지 않습니다. 현재 이들의 관계는 {current_opinion}이며, 최소 {required_opinion}의 관계가 필요합니다."
hint_action_task_unavailable_no_titles,"사용 불가
해당 영주에게 사용할 <hint=hint_title>작위</hint>가 없습니다."
hint_forced_sex_slave,"호감
다른 캐릭터들의 <hint=hint_interest>관심</hint>이 {beauty} 증가합니다."
hint_forced_sex_slave_context,"매력적
다른 캐릭터들의 <hint=hint_interest>관심</hint>이 {beauty} 증가합니다."
hint_forced_sex_captive,"성관계 강요
$ 강요당한 캐릭터는 <hint=hint_persons_bastard>사생아</hint>를 임신할 수도 있습니다.
$ 인질이 속한 귀족 가문의 왕이 이를 고문으로 여깁니다.
$ 이 행동은 <hint=hint_sin>죄</hint>로 간주됩니다."
hint_forced_sex_captive_context,"성관계 강요
$ {soul_uuid_1}의 <hint=hint_need_sex>성적 욕구</hint>가 {number}% 충족됩니다.
$ {soul_uuid_1}(이)가 ""죄에 대한 수치심"" <red>{number1}</red>의 부정적 생각을 갖습니다.
$ {soul_uuid_2}(이)가 ""이용당함"" <red>{number2}</red>의 부정적 생각을 갖습니다.
$ 당신의 왕과 {soul_uuid_3}의 관계가 <red>{number3}</red>만큼 악화됩니다."
hint_buy_sex,"성매매
$ 영주가 농민에게 <hint=hint_resource_rune>{runes}</hint>개를 주면 해당 농민이 기꺼이 영주의 사적인 요청을 들어줍니다.
$ 농민이 <hint=hint_persons_bastard>사생아</hint>가 될 자식을 낳을 수도 있습니다.
$ 이 행동은 <hint=hint_sin>죄</hint>로 간주됩니다."
hint_buy_sex_context,"성매매
$ {soul_uuid_1}이(가) 성적 욕구를 충족합니다. 
$ {soul_uuid_1}은(는) <red>{number2}</red>의 <hint=hint_sin>죄</hint>를 받습니다. 
$ {soul_uuid_2}은(는) <red>{number3}</red>의 부정적 생각을 받습니다."
hint_not_enought_rings,"반지 부족
이 행동에는 <hint=hint_resource_rune>{count}</hint>가 필요합니다."
hint_not_enought_gold,"금화 부족
이 행동에는 <hint=hint_resource_gold>{count}</hint>가 필요합니다."
hint_set_free_captive,"인질 석방
왕이 자비를 베풀어 인질을 자유롭게 풀어줍니다.

<b>결과:</b>
$ 인질이 집으로 돌아가고, 인질의 왕인 {soul_uuid_king}(이)가 당신의 자비에 고마워합니다."
hint_set_join_captive,"석방하고 가족으로 영입
인질이 석방되어 당신의 영주 가문에 들어옵니다. 초기 충성도가 {loyalty}로 설정됩니다.

{soul_uuid_king} 왕이 자신의 영주를 강탈하는 것에 대해 강력한 비난을 표합니다."
hint_set_join_captive_unavailable_by_title,"사용 불가
가문에 사용할 수 있는 작위가 더 이상 없습니다."
hint_set_free,"수감자 석방
해당 캐릭터가 자유를 얻고 <hint=hint_persons_peasant>농민</hint>이나 전사가 됩니다. 캐릭터가 영지를 떠날 수도 있습니다.

석방 시 캐릭터가 자유에 대한 욕망에 비례하는 긍정적 생각을 갖게 됩니다.

<b>힌트:</b> 감옥 메뉴의 수감자 초상화에서 작은 붉은 버튼을 클릭하면 더 빠르게 석방할 수 있습니다."
hint_punish,"처벌
$ 일반적인 <hint=hint_crimer>범죄자</hint>는 <hint=hint_persons_executer>사형집행인</hint>에게 처벌되지만, 영주는 <hint=hint_persons_king>왕</hint>에게 임무를 배정하여 수동으로 처벌합니다.
$ 무고한 이를 처벌하면 다른 캐릭터에게 <hint=hint_terror>공포 조성</hint>으로 인식됩니다.

처벌에는 <hint=hint_bld_scafod>처형대</hint>가 필요합니다."
hint_punish_unavailable_no_gallows,"처형대 건설
처벌을 진행하려면 <hint=hint_bld_scafod>처형대</hint>를 건설해야 합니다."
hint_punish_unavailable_no_king,"왕 없음
처벌을 진행하기 위해 왕이 필요하지만 가능한 왕이 없습니다."
hint_punishment_mask_of_shame,"수치심의 가면
$ 해당 캐릭터가 하루 동안 수치심의 가면을 착용하며, 기분이 나쁜 다른 캐릭터가 착용자를 결과에 대한 걱정 없이 때릴 수 있습니다.
$범죄자는 처벌 기간이 끝나면 일반 농민으로 돌아갑니다.

이 <hint=hint_punish>처벌</hint>은 <hint=hint_bld_scafod>처형대</hint>의 영향 범위 내에 있는 참관인들에게 <b>약간</b>의 <green>긍정적 생각</green>을 줍니다."
hint_punishment_exile,"추방
캐릭터를 도시에서 내쫓습니다. 돌아올지, 다른 귀족 가문에 합류할지, 영원히 사라질지는 알 수 없습니다.

단순한 <hint=hint_persons_criminal>부랑자</hint>를 처벌하면 추방된 후 <hint=hint_persons_forest_bandits>숲속 도적단</hint>에 합류합니다.

[hint_punish]"
hint_punishment_execution,"처형
$ 캐릭터의 목을 벱니다. 보통 치명적입니다.
$ 이를 목격하는 일부 <hint=hint_persons_criminal>부랑자</hint>는 <hint=hint_persons_cuthroat>흉악범</hint>이 되기로 결심할 수 있습니다.

이 <hint=hint_punish>처벌</hint>은 <hint=hint_bld_scafod>처형대</hint>의 영향 범위 내에 있는 참관인들에게 <b>엄청난</b> <green>긍정적 생각</green>을 줍니다."
hint_punishment_blindness,"실명
$ 캐릭터가 <hint=hint_blindness>맹인</hint>이 됩니다.

이 <hint=hint_punish>처벌</hint>은 <hint=hint_bld_scafod>처형대</hint>의 영향 범위 내에 있는 참관인들에게 <b>보통</b>의 <green>긍정적 생각</green>을 줍니다."
hint_punishment_enslave,"투옥
캐릭터를 <hint=hint_persons_slave>수감자</hint>로 만듭니다.

이를 지켜보던 일부 <hint=hint_persons_criminal>부랑자</hint>가 <hint=hint_persons_cuthroat>흉악범</hint>이 되기로 결심할 수도 있습니다.

[hint_punish]"
hint_inspection,"지시
Norland에서 일꾼들은 당신의 계획을 모르기 때문에 영주의 지시가 필요합니다. 

<img=hint_inspection></img>

영주관에 영주 관리자를 배정하면 매일 아침 시종들에게 지시를 내리고, 시종들은 이를 생산 건물에 전파합니다.

$ 건물의 생산성은 배정된 영주의 <hint=hint_skill_management>관리</hint> 스킬에 따라 달라집니다.
$ 지시는 <b>3일</b> 동안 지속되며, 그 이후에는 일꾼이 나태해져 생산성이 크게 감소합니다.
$ 이후에 영주가 더는 감당할 수 없게 되는 때가 온다면 <hint=hint_bld_chancellery>사무국</hint>을 건설해야 할 것입니다."
hint_inspection_order,"지시
일과 시간 중 선택한 캐릭터가 건물의 일꾼에게 지시를 내리면 일꾼이 작업을 시작합니다. 지시는 3일 동안 지속되며, 그 이후에는 일꾼이 나태해져 생산성이 크게 감소합니다.

배정된 영주의 <hint=hint_skill_management>관리</hint> 스킬에 따라 건물에서 추가 제품이 생산됩니다. 이 보너스는 건물에 있는 일꾼 수와 건물 레벨에 따라 더욱 증가합니다.

이 행동은 요건이 충족되는 한 취소하기 전까지 매일 오전 9시~오후 6시의 일과 시간에 수행됩니다."
hint_inspection_context,"지시
지시
영주관의 시종들에게 매일 지시를 분배하면 시종은 모든 일꾼들에게 이를 전달합니다.

{skill_name} {skill_level} 레벨

생산성 보너스: <green>{production_bonus}%</green>"
hint_inspection_chancery_context,"사무관에게 지시
<hint=hint_bld_chancellery>사무국</hint>의 사무관에게 지시를 분배합니다. 사무관은 배정된 건물로 향하여 일꾼에게 지시를 전달합니다.

{add_info}"
hint_inspection_chancery_context_no_trait,"~
$ 생산 보너스에 <green>{production_bonus}%</green>({skill_name} 레벨 {skill_level})가 적용됩니다.
$ 각 지시 분배에는 <hint=hint_resource_paper>1</hint>개가 소모됩니다."
hint_inspection_chancery_context_has_trait,"~
$ 이 영주는 <hint=hint_trait_precise_language>독설가</hint> 특성을 지니고 있어, 생산 보너스에 <green>{production_bonus}%</green>({skill_name} 레벨 {skill_level})가 적용됩니다."
hint_control,"직접 통제

건물을 직접 관리하여 운영합니다.

<b>부작용</b>:
<hint=hint_need_fun>휴식</hint> 욕구.

이 행동에는 근무일 하루가 소요됩니다."
hint_control_context,"직접 통제

캐릭터가 해당 건물을 직접 관리하며, 캐릭터가 있을 때만 작동합니다.

이 행동은 요건이 충족되는 한 취소하기 전까지 매일 오전 9시~오후 6시의 일과 시간에 수행됩니다.

이 행동은 <hint=hint_need_fun>휴식</hint> 욕구를 발생시킵니다."
hint_train_combat,"전사 훈련
일과 시간 중 선택한 캐릭터가 전사를 훈련시켜 <hint=hint_skill_combat>전투 스킬을 향상시킵니다.

훈련의 효과는 영주의 <hint=hint_skill_teaching>교육</hint> 스킬에 따라 달라집니다.

이 행동은 요건이 충족되는 한 취소하기 전까지 매일 오전 9시~오후 6시의 일과 시간에 수행됩니다.

이 행동은 <hint=hint_need_fun>휴식</hint> 욕구를 발생시킵니다."
hint_learning,"교육
한 영주가 다른 영주에게 선택한 <hint=hint_skills>스킬</hint>을 가르칩니다.

$ 스킬 훈련 중 학생은 경험치를 얻고, 임계점에 도달하면 해당 스킬의 새로운 레벨을 얻습니다. 새로운 레벨을 달성할 때마다 더 많은 경험치가 필요합니다.
$ 획득하는 경험치는 교육자의 <hint=hint_skill_teaching>교육</hint> 스킬에 따라 달라지며, 21세 이하의 청소년과 아이는 더 높은 경험치를 얻습니다.
$ 스킬 훈련에서 달성할 수 있는 최대 레벨은 교육자의 해당 스킬 레벨에 맞춰 설정됩니다.
$ 이 행동은 요건이 충족되는 한 취소하기 전까지 매일 수행됩니다.
$ 이 행동은 <hint=hint_need_fun>휴식</hint> 욕구를 발생시킵니다."
hint_learning_context,"독학
캐릭터가 <green>{exp}</green>의 경험치를 획득합니다(재능이 있는 경우 <green>{exp_talent}</green>).

다음 레벨까지 경험치: <b>{exp_now} / {exp_lvl_up}</b>.

<b>부작용</b>:
<hint=hint_need_fun>휴식</hint> 욕구."
hint_gallows_inspection_context,"처형대 관리
처형대 작동을 위해, 배정된 영주가 사형집행인에게 매일 아침 지시를 내립니다."
hint_sermon,"설교
영주는 <hint=hint_bld_temple>사원</hint>에서 설교를 전할 수 있습니다. 이를 이용해 전반적인 <hint=hint_mood>기분</hint>을 개선시키고 신자들 중 <hint=hint_persons_fanatic>광신도</hint>와 <hint=hint_persons_agnostic>불가지론자</hint>의 숫자를 조절할 수 있습니다.

$ 설교를 하려면 <hint=hint_bld_temple>사원</hint> 메뉴에서 영주를 배정하세요.
$ 설교는 약간의 <hint=hint_resource_rune>신성 반지</hint>를 소모하며 이는 주교의 주머니로 들어갑니다.
$ 설교의 효과는 영주의 <hint=hint_skill_speech>설득</hint> 스킬에 따라 달라집니다."
hint_sermon_agnostic,"의심의 설교
$ 배정된 영주가 <hint=hint_bld_temple>사원</hint>에서 저녁 8시에 진행합니다.
$ <hint=hint_persons_agnostic>불가지론자</hint>의 출현 확률을 높이고 종교 <hint=hint_persons_fanatic>광신도</hint>의 수를 줄입니다.
$ 이러한 효과는 <hint=hint_skill_speech>설득</hint> 스킬 레벨에 따라 달라집니다.
$주교가 임명된 영주의 신앙심에 불만족하여 영주에 대한 관계가 <red>{rel_im}</red> 악화됩니다.
{optional_preach_cost}"
hint_sermon_agnostic_context,"의심의 설교
{skill_name} 레벨 {skill_level}

<hint=hint_persons_fanatic>광신도</hint>->일반 신자 및 신자-><hint=hint_persons_agnostic>불가지론자</hint> 확률: <green>{chance_teach}%</green>"
hint_sermon_faith,"믿음의 설교
$ 배정된 영주가 <hint=hint_bld_temple>사원</hint>에서 저녁 8시에 진행합니다.
$ 종교 <hint=hint_persons_fanatic>광신도</hint>의 출현 확률을 높이고 <hint=hint_persons_agnostic>불가지론자</hint>의 수를 줄입니다.
$ 이러한 효과는 <hint=hint_skill_speech>설득</hint> 스킬 레벨에 따라 달라집니다.
$주교가 임명된 영주의 신앙심에 만족하여 영주에 대한 평가가 <green>{rel_im}</green> 개선됩니다.
{optional_preach_cost}"
hint_sermon_faith_context,"믿음의 설교
{skill_name}: {skill_level}

일반 신자-><hint=hint_persons_fanatic>광신도</hint> 및 <hint=hint_persons_agnostic>불가지론자</hint>->일반 신자 확률: <green>{chance_teach}%</green>"
hint_sermon_dogma,"교리 설교
새로운 <hint=hint_dogma>교리</hint>를 전파합니다.

주민이 이를 받아들일 확률은 <hint=hint_skill_speech>설득</hint> 스킬에 따라 달라집니다.

이 행동은 요건이 충족되는 한 취소하기 전까지 매일 <hint=hint_morning_pray>아침 기도</hint> 중에 수행됩니다.

이 행동은 <hint=hint_need_fun>휴식</hint> 욕구를 발생시킵니다."
hint_book_learn,"책 연구
<hint=hint_idea>지식</hint> 습득을 목표로 책을 연구합니다.

영주의 <hint=hint_skill_knowledge>지능</hint> 레벨이 높을수록 지식 습득이 빨라집니다.

책을 연구한 캐릭터는 <hint=hint_resource_paper>종이</hint>를 사용해 사본을 만들 수 있습니다.

이 행동은 요건이 충족되는 한 취소하기 전까지 매일 수행됩니다."
hint_book_rewrite,"책 필사
영주가 책을 필사하여 새로운 사본을 만듭니다. 이 과정에서 영주가 <hint=hint_idea>지식</hint>을 습득합니다.

영주의 <hint=hint_skill_knowledge>지능</hint> 레벨이 높을수록 책 필사가 빨라집니다.

지식 레벨에 따라 <hint=hint_resource_paper>{paper_number_min}</hint>~<hint=hint_resource_paper>{paper_number_max}</hint>개가 필요합니다.

이 행동은 요건이 충족되는 한 취소하기 전까지 매일 수행됩니다.
{optional_learn_time}"
