Code,Indonesia
hint_action_task_canonization,"Berkat
Selama {days} hari, gereja mengampuni rajamu atas segala dosanya.

$ Penguasamu tidak akan menderita saat berbuat dosa.
$ <hint=hint_persons_fanatic>Para fanatik</hint> di antara para petanimu akan bersemangat untuk bergabung dengan pasukanmu.
$ Hubungan semua bangsawanmu dengan penguasa mereka akan jauh lebih baik, dan rakyat akan lebih bahagia.

<b>Biaya:</b> <hint=hint_resource_gold>{price}</hint>"
hint_action_task_canonization_unavailable_by_opinion,"Hubungan yang buruk
Untuk menerima <hint=hint_saint>berkah</hint>, pendapat <hint=hint_relations_matriarch>Matriark</hint> penguasa Anda harus lebih besar daripada <green>{threshold}</green>."
hint_canonized_already,"Tidak tersedia
Karakter ini telah menerima berkat."
hint_action_task_divorce,"Perceraian
Membatalkan pernikahan antara {soul_uuid_target} dan {soul_uuid_spouce}.

Akibatnya, para tokoh dapat menikah lagi.

<b>Biaya:</b> <hint=hint_resource_rune>{price}</hint>"
hint_consolation,"Penghiburan
Uskup akan menghibur tokoh yang sedang berduka atas kehilangan orang terkasih dengan kata-kata yang tepat dan meringankan rasa sakitnya.

Hasil: Pikiran tentang kehilangan orang terkasih akan berkurang secara signifikan."
hint_action_task_begging,"Mohon Pengampunan
Atas karunia Bunda Sophia, uskup bersedia mendengarkan dan mengampuni pelanggaran karakter... jika mereka membuktikan ketulusan mereka melalui pengorbanan.

Akibatnya, sikap uskup terhadap {soul_uuid_target} akan membaik sebesar <green>{rel_plus}</green>.

<b>Biaya:</b> <hint=hint_resource_rune>{price}</hint>

"
hint_action_task_begging_unavailable_no_need,"Tidak tersedia
Uskup tidak menganggap {soul_uuid_target} sebagai musuh, jadi {soul_uuid_target} tidak membutuhkan pengampunan."
hint_action_task_consolation_unavailable_by_cynic,"Tidak tersedia
Karakter dengan sifat Sinis tidak dapat dihibur."
hint_action_task_consolation_unavailable_dont_need,"Tidak Tersedia
Karakter ini saat ini tidak memerlukan penghiburan."
hint_action_task_consolation_unavailable_already_dont_need,"Tidak tersedia
Karakter ini telah menerima kenyamanan."
hint_action_task_consolation_unavailable_by_opinion,"Tidak tersedia
Uskup tidak memiliki hubungan yang cukup baik dengan karakter ini dan tidak akan melakukan tindakan ini."
hint_action_task_unavailable_bad_opinion,"Tidak tersedia
{soul_uuid_1} tidak memiliki hubungan yang cukup baik dengan {soul_uuid_2}. Saat ini, hubungan di antara keduanya adalah {current_opinion}, dan setidaknya {required_opinion} diperlukan."
hint_action_task_unavailable_no_titles,"Tidak tersedia
Tidak ada <hint=hint_title>gelar</hint> yang tersedia untuk tuan."
hint_forced_sex_slave,
hint_forced_sex_slave_context,
hint_forced_sex_captive,"Paksaan untuk berhubungan seks
$ Orang yang dipaksa dapat mengandung <hint=hint_persons_bastard>anak haram</hint>.
$ Raja dari keluarga bangsawan tempat tawanan itu berasal akan menganggapnya sebagai penyiksaan.
$ Tindakan ini dianggap sebagai <hint=hint_sin>dosa</hint>."
hint_forced_sex_captive_context,"Pemaksaan untuk berhubungan seks
$ {soul_uuid_1} akan memenuhi {number}% kebutuhan seksual <hint=hint_need_sex> mereka.
$ {soul_uuid_1} akan memiliki pikiran negatif ""Malu karena dosa"" <red>{number1}</red>.
$ {soul_uuid_2} akan memiliki pikiran negatif ""Dipakai"" <red>{number2}</red>.
$ {soul_uuid_3} akan memperburuk hubungan mereka dengan raja Anda sebesar <red>{number3}</red>."
hint_buy_sex,"Suap untuk seks
$ Tuan akan memberikannya kepada petani <hint=hint_resource_rune>{runes}</hint>, dan petani akan dengan senang hati memenuhi permintaan pribadinya.
$ Petani itu mungkin melahirkan seorang anak yang akan menjadi <hint=hint_persons_bastard>anak haram</hint>.
$ Tindakan ini dianggap sebagai <hint=hint_sin>dosa</hint>."
hint_buy_sex_context,"Suap untuk seks
$ {soul_uuid_1} akan memenuhi kebutuhan seksual mereka.
$ {soul_uuid_1} akan menerima <hint=hint_sin>dosa</hint> dengan kekuatan <red>{number2}</red>.
$ {soul_uuid_2} akan menerima pikiran negatif <red>{number3}</red>."
hint_not_enought_rings,"Cincin Tidak Memadai
Tindakan ini memerlukan <hint=hint_resource_rune>{count}</hint>."
hint_not_enought_gold,"Emas tidak mencukupi
Tindakan ini memerlukan <hint=hint_resource_gold>{count}</hint>."
hint_set_free_captive,"Pembebasan Sandera
Raja, dengan belas kasihannya, memberikan kebebasan kepada sandera.

<b>Konsekuensi:</b>
Sandera akan kembali ke rumah, dan raja mereka {soul_uuid_king} akan berterima kasih atas belas kasihan Anda."
hint_set_join_captive,"Bebaskan dan Terimalah Ke Dalam Keluarga
Sandera akan dibebaskan dan bergabung dengan keluarga bangsawan Anda. Kesetiaan awal mereka akan ditetapkan pada {loyalty}.

Raja {soul_uuid_king} akan sangat menentang Anda memburu para bangsawannya."
hint_set_join_captive_unavailable_by_title,"Tidak tersedia
Tidak ada lagi judul yang tersedia di keluarga Anda."
hint_set_free,"Pembebasan Tahanan
Karakter diberikan kebebasan dan menjadi <hint=hint_persons_peasant>petani</hint> atau prajurit. Karakter dapat memilih untuk meninggalkan provinsi Anda.

Setelah dibebaskan, karakter menerima pikiran positif yang sebanding dengan keinginannya untuk bebas.

<b>Petunjuk:</b> Anda dapat membebaskan tahanan lebih cepat dengan mengeklik tombol merah kecil pada potret mereka di menu bangsal penjara."
hint_punish,"Hukuman
$ Penjahat biasa <hint=hint_crimer>dihukum oleh </hint>algojo</hint>, sementara bangsawan dihukum secara manual dengan menugaskan tugas kepada <hint=hint_persons_king>Raja</hint>.
$ Menghukum orang yang tidak bersalah akan dianggap oleh karakter lain sebagai <hint=hint_terror>teror</hint>.

Hukuman membutuhkan <hint=hint_bld_scafod>Perancah</hint>."
hint_punish_unavailable_no_gallows,"Membangun Perancah
Untuk melaksanakan hukuman, perlu dibangun <hint=hint_bld_scafod>Perancah</hint>."
hint_punish_unavailable_no_king,"Tidak ada raja
Untuk melaksanakan hukuman, diperlukan seorang raja, tetapi tidak ada raja yang tersedia."
hint_punishment_mask_of_shame,"Topeng Malu
$ Karakter tersebut mengenakan Topeng Malu selama sehari, dan karakter lain yang sedang tidak senang dapat memukulinya tanpa konsekuensi apa pun.
$ Jika seorang penjahat dihukum, mereka akan kembali menjadi orang biasa setelah masa hukuman berakhir.

<hint=hint_punish>Hukuman</hint> ini memberikan <b>pikiran</b> <green>positif</green> kecil kepada penonton dalam radius pengaruh <hint=hint_bld_scafod>Perancah</hint>."
hint_punishment_exile,"Pengasingan
Karakter tersebut diasingkan dari kota. Tidak diketahui apakah mereka akan kembali, bergabung dengan keluarga bangsawan lain, atau menghilang selamanya.

Jika seorang <hint=hint_persons_criminal>gelandangan</hint> biasa dihukum, mereka akan bergabung dengan <hint=hint_persons_forest_bandits>bandit hutan</hint> setelah diasingkan.

[hint_punish]"
hint_punishment_execution,"Eksekusi
$ Karakternya dipenggal. Biasanya berakibat fatal.
$ Beberapa <hint=hint_persons_criminal>gelandangan</hint> yang telah mengamati hal itu mungkin memutuskan untuk menjadi <hint=hint_persons_cuthroat>pembunuh bayaran</hint>.

<hint=hint_punish>Hukuman</hint> ini memberikan <b>pikiran</b> <green>positif</green> terbesar bagi para penonton dalam radius pengaruh <hint=hint_bld_scafod>Perancah</hint>."
hint_punishment_blindness,"Membutakan
$ Karakter akan menjadi <hint=hint_blindness>buta</hint>.

<hint=hint_punish>Hukuman</hint> ini memberikan <b>pikiran positif</b> <green>sedang</green> kepada penonton dalam radius pengaruh <hint=hint_bld_scafod>Perancah</hint>."
hint_punishment_enslave,"Penjara
Karakter tersebut menjadi <hint=hint_persons_slave>narapidana</hint>.

Beberapa <hint=hint_persons_criminal>gelandangan</hint> yang melihat mungkin memutuskan untuk menjadi <hint=hint_persons_cuthroat>pembunuh bayaran</hint>.

[hint_punish]"
hint_inspection,"Instruksi
Di Norland, para pekerja tidak terbiasa dengan rencana Anda dan membutuhkan instruksi dari para penguasa.

<img=hint_inspection></img>

Setelah membangun gedung, tunjuk seorang pengelola penguasa untuknya; mereka akan memberikan instruksi harian kepada para pekerja.

Kinerja gedung bergantung pada keterampilan <hint=hint_skill_management>Manajemen</hint> penguasa yang ditunjuk.
Instruksi ini akan cukup untuk <b>tiga hari</b>, setelah itu para pekerja akan mulai malas dan menjadi jauh kurang produktif.

Pada suatu saat, para penguasa akan berhenti bekerja, dan kemudian Anda perlu membangun <hint=hint_bld_chancellery>Kanselir</hint>."
hint_inspection_order,"Instruksi
Selama hari kerja, karakter yang dipilih akan memberikan instruksi kepada para pekerja di gedung ini, dan mereka akan mulai bekerja. Instruksi ini akan berlangsung selama 3 hari, setelah itu para pekerja akan mulai bermalas-malasan dan menjadi jauh lebih tidak produktif.

Jumlah produk tambahan yang dihasilkan bergantung pada keahlian <hint=hint_skill_management>Manajemen</hint>. Selain itu, semakin tinggi level gedung, dan semakin banyak pekerjanya, semakin kuat efeknya.

Aksi ini akan dilakukan setiap hari selama jam kerja dari pukul 09.00 hingga 18.00, selama memungkinkan atau hingga Anda membatalkannya."
hint_inspection_context,"Instruksi
Instruksi
Pembagian instruksi harian kepada para pelayan Aula agar mereka dapat meneruskannya kepada semua pekerja.

{skill_name} {skill_level} level.
Bonus produksi: <green>{production_bonus}%</green>"
hint_inspection_chancery_context,"Instruksi kepada petugas administrasi
Pembagian instruksi kepada petugas administrasi di <hint=hint_bld_chancellery>Kanselir</hint>. Petugas administrasi akan pergi ke gedung tempat mereka ditugaskan dan menyampaikan instruksi kepada para pekerja.

{add_info}"
hint_inspection_chancery_context_no_trait,"~
$ Bonus produksi akan sebesar <green>{production_bonus}%</green> ({skill_name} level {skill_level}).
$ Setiap distribusi instruksi akan dikenakan biaya <hint=hint_resource_paper>{paper_cost}</hint>."
hint_inspection_chancery_context_has_trait,"~
$ Tuan ini memiliki sifat <hint=hint_trait_precise_language>Bahasa Tepat</hint>, jadi bonus produksinya adalah <green>{production_bonus}%</green> ({skill_name} lvl. {skill_level})."
hint_control,"Kontrol Langsung

Mengelola gedung secara langsung agar dapat beroperasi.

<b>Efek Samping</b>:
Perlu <hint=hint_need_fun>istirahat</hint>.

Tindakan ini akan memakan waktu seharian penuh."
hint_control_context,"Kontrol Langsung

Karakter akan mengelola gedung secara langsung, dan gedung hanya akan berfungsi jika karakter tersebut hadir.

Aksi ini akan dilakukan setiap hari selama jam kerja, dari pukul 09.00 hingga 18.00, selama memungkinkan atau hingga Anda membatalkannya.

Aksi ini menghasilkan kebutuhan untuk <hint=hint_need_fun>istirahat</hint>."
hint_train_combat,"Pelatihan Prajurit
Selama hari kerja, karakter terpilih akan melatih para prajurit, meningkatkan kemampuan <hint=hint_skill_combat>Pertempuran</hint> mereka.

Efektivitas pelatihan bergantung pada kemampuan <hint=hint_skill_teaching>Pengajaran</hint> sang penguasa.

Aksi ini akan dilakukan setiap hari selama jam kerja, dari pukul 09.00 hingga 18.00, selama memungkinkan atau hingga Anda membatalkannya.

Aksi ini akan menimbulkan kebutuhan untuk <hint=hint_need_fun>istirahat</hint>."
hint_learning,"Mengajar
Seorang penguasa melatih penguasa lain dalam <hint=hint_skills>keterampilan</hint> yang dipilih.

$ Selama pelatihan keterampilan, siswa akan mendapatkan poin pengalaman, dan setelah mencapai ambang batas, mereka akan naik level baru dalam keterampilan tersebut. Setiap level baru membutuhkan lebih banyak poin pengalaman.
$ Jumlah pengalaman yang diperoleh bergantung pada keterampilan <hint=hint_skill_teaching>Mengajar</hint> instruktur dan akan lebih tinggi untuk anak-anak dan remaja hingga usia 21 tahun.
$ Level maksimum yang dapat dicapai dalam keterampilan yang dilatih ditentukan oleh level instruktur dalam keterampilan tersebut.
$ Tindakan ini akan dilakukan setiap hari selama memungkinkan atau hingga Anda membatalkannya.
$ Tindakan ini menimbulkan kebutuhan untuk <hint=hint_need_fun>istirahat</hint>."
hint_learning_context,"Belajar Mandiri
Karakter akan mendapatkan <green>{exp}</green> poin pengalaman (<green>{exp_talent}</green> if there is a talent).

Poin pengalaman hingga level berikutnya: <b>{exp_now} / {exp_lvl_up}</b>.

<b>Efek Samping</b>:
Perlu <hint=hint_need_fun>istirahat</hint>."
hint_gallows_inspection_context,"Manajemen Perancah
Agar Perancah berfungsi, penguasa yang ditunjuk akan memberikan instruksi kepada algojo setiap malam."
hint_sermon,"Khotbah
Para Lord dapat menyampaikan khotbah di <hint=hint_bld_temple>Kuil</hint>. Khotbah dapat digunakan untuk meningkatkan <hint=hint_mood>suasana hati</hint> secara keseluruhan, memengaruhi jumlah <hint=hint_persons_fanatic>fanatik</hint>, dan <hint=hint_persons_agnostic>agnostik</hint> di antara umat paroki.

$ Untuk menyampaikan khotbah, tetapkan seorang Lord di menu <hint=hint_bld_temple>Kuil</hint>.
$ Biayanya beberapa <hint=hint_resource_rune>Cincin Suci</hint>, yang akan masuk ke kantong Uskup.
$ Efektivitas khotbah bergantung pada keahlian <hint=hint_skill_speech>Persuasi</hint>.
$ Khotbah berlangsung di pagi hari."
hint_sermon_agnostic,"Khotbah Keraguan
$ Dibawakan oleh pemimpin yang ditunjuk di <hint=hint_bld_temple>Bait Suci</hint> pada pagi hari.
$ Meningkatkan kemungkinan munculnya <hint=hint_persons_agnostic>agnostik</hint> dan mengurangi jumlah <hint=hint_persons_fanatic>fanatik agama</hint>.
$ Efektivitasnya bergantung pada tingkat keterampilan <hint=hint_skill_speech>Persuasi</hint>.
$ Uskup akan tidak senang dengan kesalehan pemimpin yang ditunjuk dan akan memperburuk hubungan dengannya dengan <red>{rel_im}</red>.
{optional_preach_cost}"
hint_sermon_agnostic_context,"Khotbah Keraguan
{skill_name} tingkat {skill_level}

Peluang seorang <hint=hint_persons_fanatic>fanatik</hint> menjadi penganut setia dan seorang penganut menjadi <hint=hint_persons_agnostic>agnostik</hint>: <green>{chance_teach}%</green>"
hint_sermon_faith,"Khotbah Iman
$ Dibawakan oleh pemimpin yang ditunjuk di <hint=hint_bld_temple>Bait Suci</hint> pada pagi hari.
$ Meningkatkan kemungkinan munculnya <hint=hint_persons_fanatic>fanatik agama</hint> dan mengurangi jumlah <hint=hint_persons_agnostic>agnostik</hint>.
$ Efektivitasnya bergantung pada tingkat keterampilan <hint=hint_skill_speech>Persuasi</hint>.
$ Uskup akan senang dengan kesalehan pemimpin yang ditunjuk dan akan meningkatkan pendapat mereka tentangnya dengan <green>{rel_im}</green>.
{optional_preach_cost}"
hint_sermon_faith_context,"Khotbah Iman
{skill_name} tingkat {skill_level}

Peluang seorang penganut agama biasa menjadi seorang <hint=hint_persons_fanatic>fanatik</hint> dan seorang <hint=hint_persons_agnostic>agnostik</hint> menjadi penganut agama biasa: <green>{chance_teach}%</green>."
hint_sermon_dogma,"Khotbah Dogma
Memberitakan <hint=hint_dogma>doktrin</hint> baru.

Kemungkinan penduduk menerimanya bergantung pada keterampilan <hint=hint_skill_speech>Persuasi</hint>.

Tindakan ini akan dilakukan setiap hari selama <hint=hint_morning_pray>doa subuh</hint>, selama memungkinkan atau sampai Anda membatalkannya.

Tindakan ini menimbulkan kebutuhan untuk <hint=hint_need_fun>istirahat</hint>."
hint_book_learn,"Pelajari Buku
Mempelajari buku dengan tujuan memperoleh <hint=hint_idea>pengetahuan</hint>.

Semakin tinggi level <hint=hint_skill_knowledge>Kecerdasan</hint> penguasa, semakin cepat pengetahuan diperoleh.

Setelah mempelajari buku, karakter akan dapat membuat salinannya menggunakan <hint=hint_resource_paper>Kertas</hint>.

Aksi ini akan dilakukan setiap hari, selama memungkinkan atau hingga Anda membatalkannya."
hint_book_rewrite,"Menulis Ulang Buku
Seorang penguasa menyalin sebuah buku untuk membuat salinan baru. Dalam prosesnya, penguasa memperoleh <hint=hint_idea>pengetahuan</hint>.

Semakin tinggi level <hint=hint_skill_knowledge>Kecerdasan</hint> penguasa, semakin cepat buku tersebut ditranskripsi.

Memerlukan waktu mulai dari <hint=hint_resource_paper>{paper_number_min}</hint> hingga <hint=hint_resource_paper>{paper_number_max}</hint>, tergantung pada level pengetahuan.

Tindakan ini akan dilakukan setiap hari, selama memungkinkan atau hingga Anda membatalkannya.
{optional_learn_time}"
hint_book_write,"Tulis Buku
Seorang penguasa menciptakan <hint=hint_book>buku</hint> berdasarkan <hint=hint_idea>pengetahuan</hint>.

$ Semakin tinggi level <hint=hint_skill_knowledge>Kecerdasan</hint> penguasa, semakin cepat buku tersebut ditulis.
$ Karena karakter tersebut sudah familiar dengan pengetahuan ini, buku tersebut ditulis jauh lebih cepat.

Memerlukan waktu mulai dari <hint=hint_resource_paper>{paper_number_min}</hint> hingga <hint=hint_resource_paper>{paper_number_max}</hint>, tergantung pada level pengetahuan.

Aksi ini akan dilakukan setiap hari selama jam kerja, mulai pukul 09.00 hingga 18.00, selama memungkinkan atau hingga Anda membatalkannya.

Aksi ini memicu kebutuhan untuk <hint=hint_need_fun>istirahat</hint>.
{optional_learn_time}"
hint_bld_castle,"Aula
Bangunan utama kota tempat <hint=hint_persons_lords>para penguasa</hint> menghabiskan waktu mereka.

Bangunan ini juga berfungsi sebagai tempat penyimpanan <hint=hint_resource_gold>Emas</hint>.

Memungkinkan Anda untuk mempekerjakan <hint=hint_persons_builder>tukang bangunan</hint> dan <hint=hint_persons_servant>pelayan</hint>."
hint_bld_slaves_barrack,"Bangsal Penjara
Ruang tinggal untuk <hint=hint_persons_slave>narapidana</hint>. Dapat menampung {number_of_residents} orang.

Membutuhkan pengetahuan tentang <b>menjaga narapidana</b> untuk konstruksi.

Membutuhkan petugas sipir."
hint_bld_house,"Rumah Petani
Sebuah hunian untuk dua <hint=hint_persons_peasant>petani</hint>.

Memiliki rumah pribadi memberi mereka pikiran positif yang sangat kuat, yang secara signifikan meningkatkan peluang mereka untuk menjadi <hint=hint_loyalist>loyalis</hint>.

Jika terjadi kekurangan rumah, para petani tunawisma harus tidur di tanah atau di lantai di <hint=hint_bld_temple>Kuil</hint>, yang sangat memperburuk <hint=hint_mood>suasana hati</hint> mereka."
