Key,French
hint_action_task_unavailable_bad_opinion,"Indisponible
{soul_uuid_1} n'a pas un score de relation assez bon envers {soul_uuid_2}. Cette relation est actuellement de {current_opinion}, mais elle doit être de {required_opinion}."
hint_action_task_unavailable_no_titles,"Indisponible
Aucun <hint=hint_title>titre</hint> n'est disponible pour le seigneur ou la dame."
hint_forced_sex_slave,
hint_forced_sex_slave_context,
hint_forced_sex_captive,"Contraindre à des rapports sexuels
$ Le personnage contraint à des rapports sexuels peut concevoir un ou une <hint=hint_persons_bastard>enfant illégitime</hint>.
$ Le monarque de la famille noble auquel le personnage contraint appartient considérera la situation comme de la torture.
$ Cette action est un <hint=hint_sin>péché</hint>."
hint_forced_sex_captive_context,"Contraindre à des rapports sexuels
$ {soul_uuid_1} assouvira {number} % de son<hint=hint_need_sex>besoin de forniquer</hint>.
$ {soul_uuid_1} aura l'impression négative Honte de mes péchés <red>{number1}</red>.
$ {soul_uuid_2} aura l'impression négative On s'est servi de moi <red>{number2}</red>.
$ La relation entre {soul_uuid_3} et votre monarque sera détériorée de <red>{number3}</red>."
hint_buy_sex,"Payer pour des rapports sexuels
$ Le personnage donnera <hint=hint_resource_rune>{runes}</hint> au paysan ou à la paysanne, qui se fera un plaisir de répondre à la demande.
$ Un ou une <hint=hint_persons_bastard>enfant illégitime</hint> pourra naître de ce rapport.
$ Cette action est un <hint=hint_sin>péché</hint>."
hint_buy_sex_context,"Payer pour des rapports sexuels
$ {soul_uuid_1} assouvira son besoin de forniquer. 
$ {soul_uuid_1} recevra la marque d'un <hint=hint_sin>péché</hint> de niveau <red>{number2}</red>. 
$ {soul_uuid_2} ressentira une impression négative <red>{number3}</red>."
hint_not_enought_rings,"Pas assez d'anneaux
Cette action requiert <hint=hint_resource_rune>{count}</hint>."
hint_not_enought_gold,"Pas assez d'or
Cette action requiert <hint=hint_resource_gold>{count}</hint>."
hint_set_free_captive,"Libérer l'otage
Le monarque, indulgent, libérera l'otage.

<b>Conséquence :</b>
$ L'otage retournera dans sa province et son monarque, {soul_uuid_king}, vous sera reconnaissant."
hint_set_join_captive,"Libérer et accepter dans la famille
Le monarque libérera l'otage, qui rejoindra votre famille de nobles. La loyauté de départ du personnage sera de {loyalty}.

Le monarque {soul_uuid_king} désapprouvera fortement votre action."
hint_set_join_captive_unavailable_by_title,"Indisponible
Votre famille n'a plus de titres disponibles."
hint_set_free,"Relâcher l'esclave 
Le personnage retrouve sa liberté et rejoint soit votre <hint=hint_persons_peasant>population paysanne</hint>, soit vos troupes. Le personnage peut aussi choisir de quitter votre province.
 
À sa libération, le personnage aura une impression positive proportionnelle à son désir de liberté.
 
<b>Astuce</b> : pour libérer l'esclave plus rapidement, accédez au menu de la cabane d'esclaves, cliquez sur le portrait du personnage puis sur le petit bouton rouge."
hint_punish,"Châtiment
$ Les <hint=hint_crimer>personnages criminels</hint> du peuple sont châtiés par les <hint=hint_persons_executer>bourreaux</hint>, tandis que les nobles le sont par le <hint=hint_persons_king>monarque</hint> à qui vous devez attribuer une tâche.
$ Si vous châtiez des innocents, les autres personnages considéreront cela comme de la <hint=hint_terror>terreur</hint>.

Pour infliger un châtiment, vous devez disposer d'un <hint=hint_bld_scafod>échafaud</hint>."
hint_punish_unavailable_no_gallows,"Échafaud requis
Construisez un <hint=hint_bld_scafod>échafaud</hint> pour infliger des châtiments."
hint_punish_unavailable_no_king,"Pas de monarque
Aucun monarque n'est actuellement disponible pour infliger des châtiments."
hint_punishment_mask_of_shame,"Faire porter le masque de la honte
$ Le personnage portera le masque de la honte pendant une journée et pourra être frappé par toute personne dont le moral est bas.
$ Si le personnage est un criminel, il deviendra un simple paysan à la fin du châtiment.

Ce <hint=hint_punish>châtiment</hint> offre une <b>légère</b> <green>impression positive</green> aux personnages présents dans la zone d'influence de l'<hint=hint_bld_scafod>échafaud</hint>."
hint_punishment_exile,"Exiler
Bannissez ce personnage de la cité. Il pourra revenir plus tard, rejoindre une autre famille noble ou disparaître à jamais.

Si le personnage châtié est un simple <hint=hint_persons_criminal>paria</hint>, il rejoindra les <hint=hint_persons_forest_bandits>bandits de la forêt</hint>.

[hint_punish]"
hint_punishment_execution,"Exécuter
$ Le personnage sera décapité. Ce châtiment est généralement fatal.
$ Une partie des <hint=hint_persons_criminal>parias</hint> qui assistent à l'exécution deviendront des <hint=hint_persons_cuthroat>coupe-jarrets</hint>.

Ce <hint=hint_punish>châtiment</hint> offre l'<green>impression positive</green> la <b>plus forte</b> aux personnages présents dans la zone d'influence de l'<hint=hint_bld_scafod>échafaud</hint>."
hint_punishment_blindness,"Énucléer
$ Le personnage deviendra <hint=hint_blindness>aveugle</hint>.

Ce <hint=hint_punish>châtiment</hint> offre une <green>impression positive</green> <b>moyenne</b> aux personnages présents dans la zone d'influence de l'<hint=hint_bld_scafod>échafaud</hint>."
hint_punishment_enslave,"Asservir
Ce personnage deviendra <hint=hint_persons_slave>esclave</hint>.

Les <hint=hint_persons_criminal>parias</hint> témoins de la scène pourront décider de devenir des <hint=hint_persons_cuthroat>coupe-jarrets</hint>.

[hint_punish]"
hint_inspection,"Donner des instructions
Dans le Norland, vos nobles doivent donner des instructions aux travailleurs et travailleuses.

<img=hint_inspection></img>

Assignez un ou une responsable à la grand-salle afin de transmettre les instructions tous les matins aux domestiques, qui les transmettront ensuite aux bâtiments de production.

$ Le bonus de production du bâtiment dépend de la compétence en <hint=hint_skill_management>gestion</hint> de votre noble.
$ Les instructions sont effectives pendant <b>trois jours</b>, après quoi votre main-d'œuvre se laissera aller et sa productivité sera fortement réduite.
$ Au bout d'un certain temps, vos nobles ne parviendront plus à donner toutes les instructions, vous devrez alors construire une <hint=hint_bld_chancellery>chancellerie</hint>."
hint_inspection_order,"Donner des instructions
Pendant la journée de travail, le personnage sélectionné donnera des instructions à la main-d'œuvre du bâtiment. Les instructions dureront trois jours, puis la main-d'œuvre se laissera aller et sa productivité chutera considérablement.

Le bonus de production du bâtiment dépendra de la compétence en <hint=hint_skill_management>gestion</hint> du seigneur ou de la dame qui en est responsable, mais aussi du nombre de travailleurs et travailleuses ainsi que du niveau du bâtiment.

Votre personnage donnera des instructions pendant les heures de travail, de 9 h à 18 h, tant que possible ou jusqu'à ce que vous annuliez la tâche."
hint_inspection_context,"Instructions
Instructions
La distribution quotidienne des instructions aux domestiques de la grand-salle, afin qu'elles soient transmises à la main-d'œuvre.

{skill_name} niveau {skill_level}.

Bonus de production : <green>{production_bonus} %</green>."
hint_inspection_chancery_context,"Donner des instructions aux fonctionnaires
Distribuez des instructions aux fonctionnaires de la <hint=hint_bld_chancellery>chancellerie</hint>. Les fonctionnaires iront visiter les bâtiments que vous leur avez attribués et transmettre vos instructions à la main-d'œuvre.

{add_info}"
hint_inspection_chancery_context_no_trait,"~
$ Le bonus de production sera de <green>{production_bonus} %</green> ({skill_name} niveau {skill_level}).
$ Chaque tournée d'instructions du personnage coûtera <hint=hint_resource_paper>1</hint>."
hint_inspection_chancery_context_has_trait,"~
$ Ce personnage présente le trait <hint=hint_trait_precise_language>Minutie</hint>. Le bonus de production sera donc de <green>{production_bonus} %</green> ({skill_name} niveau {skill_level})."
hint_control,"Gestion continue

Demandez à un personnage de gérer le bâtiment en continu.

<b>Effet secondaire</b> :
<hint=hint_need_fun>Besoin de repos</hint>.

L'action durera toute la journée de travail."
hint_control_context,"Gestion continue

Le personnage gérera le bâtiment en continu, ainsi ce dernier ne fonctionnera qu'en sa présence.

Votre personnage donnera des instructions pendant les heures de travail, de 9 h à 18 h, tant que possible ou jusqu'à ce que vous annuliez la tâche.

Cette action entraînera un <hint=hint_need_fun>besoin de repos</hint>."
hint_train_combat,"Diriger un entraînement militaire
Pendant la journée de travail, le personnage sélectionné entraînera les guerriers et guerrières et augmentera ainsi leur <hint=hint_skill_combat>combativité</hint>.

L'efficacité de l'entraînement dépendra de la <hint=hint_skill_teaching>pédagogie</hint> du seigneur ou de la dame.

Votre personnage effectuera la tâche pendant les heures de travail, de 9 h à 18 h, tant que possible ou jusqu'à ce que vous l'annuliez.

Cette action entraînera un <hint=hint_need_fun>besoin de repos</hint>."
hint_learning,"Enseigner
Un personnage enseignera à un autre personnage la <hint=hint_skills>compétence </hint>sélectionnée.

$ En apprenant la compétence, l'élève obtiendra des points d'expérience jusqu'à atteindre un nouveau niveau de compétence. Chaque nouveau niveau nécessite plus de points d'expérience que le précédent.
$ L'expérience gagnée dépendra de la <hint=hint_skill_teaching>pédagogie</hint> du professeur. Par ailleurs, les enfants et jeunes individus de moins de 21 ans ont de meilleures capacités d'apprentissage.
$ Le niveau maximal que l'élève peut atteindre dans une compétence dépendra du niveau de cette même compétence de son professeur.
$ Cette action sera effectuée tous les jours tant que possible ou jusqu'à ce que vous l'annuliez.
$ Cette action entraînera un <hint=hint_need_fun>besoin de repos</hint>."
hint_learning_context,"Apprendre en autodidacte
Le personnage obtiendra <green>{exp}</green> points d'expérience (<green>{exp_talent}</green> s'il a un talent pour la compétence).

Points d'expérience avant le prochain niveau : <b>{exp_now}/{exp_lvl_up}</b>.

<b>Effet secondaire</b> :
<hint=hint_need_fun>Besoin de repos</hint>."
hint_gallows_inspection_context,"Gestion de l'échafaud
Pour assurer le bon fonctionnement de l'échafaud, la dame ou le seigneur qui en est responsable donnera ses instructions au bourreau tous les soirs."
hint_sermon,"Sermon
Les seigneurs et dames peuvent donner des sermons dans les <hint=hint_bld_temple>temples</hint>. Les sermons permettent d'augmenter le <hint=hint_mood>moral</hint> général, d'augmenter ou de réduire le nombre de <hint=hint_persons_fanatic>fanatiques</hint> et d'<hint=hint_persons_agnostic>agnostiques</hint> de la paroisse.

$ Pour donner un sermon, assignez-y une dame ou un seigneur dans le menu du <hint=hint_bld_temple>temple</hint>.
$ Un sermon vous coûtera quelques <hint=hint_resource_rune>anneaux sacrés</hint>, qui iront directement dans les poches de l'évêque.
$ L'efficacité d'un sermon dépend de la <hint=hint_skill_speech>force de persuasion</hint> du personnage qui le donne."
hint_sermon_agnostic,"Prêcher le doute
$ Le personnage assigné prêchera le sermon dans le <hint=hint_bld_temple>temple</hint> à 20 h.
$ Cette action augmentera la probabilité de voir apparaître des <hint=hint_persons_agnostic>agnostiques</hint> et réduira le nombre de <hint=hint_persons_fanatic>fanatiques</hint>.
$ L'efficacité de l'action dépendra de la <hint=hint_skill_speech>force de persuasion</hint> du seigneur ou de la dame.
$ L'évêque sera très déçu de la foi du seigneur ou de la dame assignée et son score de relation baissera ainsi de <red>{rel_im}</red>.
{optional_preach_cost}"
hint_sermon_agnostic_context,"Prêcher le doute
{skill_name} niveau {skill_level}

Probabilité qu'un personnage <hint=hint_persons_fanatic>fanatique</hint> devienne croyant et qu'un personnage croyant devienne <hint=hint_persons_agnostic>agnostique</hint> : <green>{chance_teach} %</green>"
hint_sermon_faith,"Prêcher la foi
$ Le personnage assigné prêchera le sermon dans le <hint=hint_bld_temple>temple</hint> à 20 h.
$ Cette action augmentera la probabilité de voir apparaître des <hint=hint_persons_fanatic>fanatiques</hint> et réduira le nombre d'<hint=hint_persons_agnostic>agnostiques</hint>.
$ L'efficacité de l'action dépendra de la <hint=hint_skill_speech>force de persuasion</hint> du seigneur ou de la dame.
$ L'évêque sera très satisfait de la foi du seigneur ou de la dame assignée et son estime envers le personnage augmentera ainsi de <green>{rel_im}</green>.
{optional_preach_cost}"
hint_sermon_faith_context,"Prêcher la foi
{skill_name} : {skill_level}

Probabilité qu'un personnage croyant devienne <hint=hint_persons_fanatic>fanatique</hint> et qu'un personnage <hint=hint_persons_agnostic>agnostique</hint> devienne croyant : <green>{chance_teach} %</green>"
hint_sermon_dogma,"Prêcher un dogme
Prêchez une nouvelle <hint=hint_dogma>doctrine</hint>.

La probabilité que votre population l'accepte dépendra de la <hint=hint_skill_speech>force de persuasion</hint> du personnage.

L'action sera effectuée tous les jours lors de la <hint=hint_morning_pray>messe matinale</hint> tant que possible ou jusqu'à ce que vous l'annuliez.

Cette action entraînera un <hint=hint_need_fun>besoin de repos</hint>."
