Key,Spanish
hint_buy_sex,"Soborno a cambio de sexo
$ El señor le dará a la campesina <hint=hint_resource_rune>1</hint>, y esta estará dispuesta a satisfacer su petición personal.
$ La campesina puede dar a luz a un hijo que será <hint=hint_persons_bastard>bastardo</hint>.
$ Esta acción se considera un <hint=hint_sin>pecado</hint>."
hint_buy_sex_context,"Soborno a cambio de sexo
$ {soul_uuid_1} satisfará sus necesidades sexuales.  
$ {soul_uuid_1} recibirá un <hint=hint_sin>pecado</hint> con una fuerza de <red>{number2}</red>.  
$ {soul_uuid_2} recibirá un pensamiento negativo <red>{number3}</red>."
hint_not_enought_rings,"Faltan anillos
Esta acción requiere <hint=hint_resource_rune>{count}</hint>."
hint_not_enought_gold,"Falta oro
Esta acción requiere <hint=hint_resource_gold>{count}</hint>."
hint_set_free_captive,"Liberación de rehenes
El monarca, en su misericordia, libera al rehén.

<b>Consecuencias:</b>
$ El rehén volverá a casa, y su monarca {soul_uuid_king} estará agradecido por tu misericordia."
hint_set_join_captive,"Liberación y aceptación en la familia
El rehén será liberado y se unirá a tu familia de señores. Su lealtad inicial será de {loyalty}.

El monarca {soul_uuid_king} se opondrá enérgicamente a que andes a la caza de sus señores."
hint_set_join_captive_unavailable_by_title,"No disponible
No quedan más títulos disponibles en tu familia."
hint_set_free,"Liberación de prisioneros
Se le concede la libertad al personaje y se convierte en <hint=hint_persons_peasant>campesino</hint> o en guerrero. El personaje puede elegir abandonar tu provincia.

Tras quedar libre, el personaje recibe un pensamiento positivo proporcional a su deseo de libertad.

<b>Consejo:</b> puedes liberar prisioneros más rápidamente si haces clic en el pequeño botón rojo de sus retratos en el menú de la prisión."
hint_punish,"Castigo
$ Los <hint=hint_crimer>criminales</hint> normales reciben su castigo de los <hint=hint_persons_executer>verdugos</hint>, mientras que a los señores se los castiga manualmente, asignando una tarea al <hint=hint_persons_king>monarca</hint>.
$ Si castigas a un inocente, el resto de los personajes lo percibirán como <hint=hint_terror>terror</hint>.

Para aplicar un castigo se necesita el <hint=hint_bld_scafod>patíbulo</hint>."
hint_punish_unavailable_no_gallows,"Construir un patíbulo
Para aplicar castigos, es necesario construir un <hint=hint_bld_scafod>patíbulo</hint>."
hint_punish_unavailable_no_king,"No hay monarca
Para aplicar castigos, es necesario un monarca, pero no hay ninguno disponible."
hint_punishment_mask_of_shame,"Máscara de la vergüenza
$ El personaje lleva la máscara de la vergüenza durante un día, y otro personaje de mal humor puede pegarle impunemente.
$ Si se castiga a un criminal, volverá a ser un campesino normal cuando termine el castigo.

Este <hint=hint_punish>castigo</hint> otorga un <b>pequeño</b> <green>pensamiento positivo</green> a los espectadores en el radio de influencia del <hint=hint_bld_scafod>patíbulo</hint>."
hint_punishment_exile,"Exilio
El personaje es expulsado de la ciudad. No se sabe si volverá, se unirá a otra familia noble o desaparecerá para siempre.

Si se castiga a un simple <hint=hint_persons_criminal>vagabundo</hint>, se unirá a los <hint=hint_persons_forest_bandits>bandidos del bosque</hint> tras ser exiliado.

[hint_punish]"
hint_punishment_execution,"Ejecución
$ El personaje es decapitado, cosa que suele ser letal.
$ Puede que algunos de los <hint=hint_persons_criminal>vagabundos</hint> que lo presencien decidan convertirse en <hint=hint_persons_cuthroat>criminales</hint>.

Este <hint=hint_punish>castigo</hint> otorga el <b>mayor</b> <green>pensamiento positivo</green> a los espectadores en el radio de influencia del <hint=hint_bld_scafod>patíbulo</hint>."
hint_punishment_blindness,"Cegar
$ El personaje se convertirá en <hint=hint_blindness>ciego</hint>.

Este <hint=hint_punish>castigo</hint> otorga un <green>pensamiento positivo</green> <b>moderado</b> a los espectadores en el radio de influencia del <hint=hint_bld_scafod>patíbulo</hint>."
hint_punishment_enslave,"Prisión
El personaje se convierte en <hint=hint_persons_slave>prisionero</hint>.

Puede que algunos de los <hint=hint_persons_criminal>vagabundos</hint> que lo presencien decidan convertirse en <hint=hint_persons_cuthroat>criminales</hint>.

[hint_punish]"
hint_inspection,"Instrucciones
En Norland, los trabajadores no saben qué tramas y necesitan instrucciones de tus señores.

<img=hint_inspection></img>

Asigna a un señor-gestor desde el salón de reuniones; este dará las instrucciones a los sirvientes cada mañana, quienes las distribuirán a los edificios de producción.

$ El rendimiento de un edificio depende de la habilidad <hint=hint_skill_management>Gestión</hint> del señor asignado.
$ Las instrucciones durarán <b>tres días</b>, tras los cuales los trabajadores empezarán a holgazanear y su productividad se reducirá significativamente.
$ Llegado un punto, los señores no seguirán el ritmo y tendrás que construir una <hint=hint_bld_chancellery>cancillería</hint>."
hint_inspection_order,"Instrucciones
Durante la jornada laboral, el personaje seleccionado dará instrucciones a los trabajadores de este edificio, y estos empezarán a trabajar. Las instrucciones durarán 3 días, tras los cuales los trabajadores empezarán a holgazanear y se volverán menos productivos.

La cantidad adicional de productos generados depende de la habilidad <hint=hint_skill_management>Gestión</hint>. Además, cuanto mayor sea el nivel del edificio y más trabajadores haya, más potente será el efecto.

La acción se realizará diariamente, en el horario laboral (de 9:00 a 18:00), mientras sea posible, o hasta que la canceles."
hint_inspection_context,"Instrucciones
Instrucciones
La distribución diaria de instrucciones a los sirvientes del salón de reuniones, para que puedan pasárselas a todos los trabajadores.

{skill_name} a nivel {skill_level}.

Bonificación de producción: <green>{production_bonus} %</green>"
hint_inspection_chancery_context,"Instrucciones a funcionarios
Asignación de instrucciones a los empleados de la <hint=hint_bld_chancellery>cancillería</hint>. Los funcionarios se dirigirán a los edificios a los que están asignados y transmitirán las instrucciones a los trabajadores.

{add_info}"
hint_inspection_chancery_context_no_trait,"~
$ La bonificación de producción será del <green>{production_bonus} %</green> ({skill_name} a nivel {skill_level}).
$ Cada asignación de instrucciones costará <hint=hint_resource_paper>{paper_cost}</hint>."
hint_inspection_chancery_context_has_trait,"~
$ Este señor dispone del rasgo <hint=hint_trait_precise_language>Lenguaje preciso</hint>, así que la bonificación de producción será del <green>{production_bonus} %</green> ({skill_name} a nivel {skill_level})."
hint_control,"Control directo

Gestión directa del edificio para hacerlo operativo.

<b>Efecto secundario</b>:
Necesidad de <hint=hint_need_fun>descanso</hint>.

La acción requerirá de toda la jornada laboral."
hint_control_context,"Control directo

El personaje gestionará directamente el edificio, y solo funcionará en su presencia.

La acción se realizará diariamente, en el horario laboral (de 9:00 a 18:00), mientras sea posible, o hasta que la canceles.

Esta acción genera una necesidad de <hint=hint_need_fun>descanso</hint>."
hint_train_combat,"Entrenamiento de guerreros
Durante la jornada laboral, el personaje seleccionado entrenará a los guerreros, lo que mejorará su habilidad <hint=hint_skill_combat>Combate</hint>.

La eficacia de entrenamiento depende de la habilidad <hint=hint_skill_teaching>Enseñanza</hint> del señor.

La acción se realizará diariamente, en el horario laboral (de 9:00 a 18:00), mientras sea posible, o hasta que la canceles.

Esta acción genera una necesidad de <hint=hint_need_fun>descanso</hint>."
hint_learning,"Enseñanza
Un señor entrena a otro en una <hint=hint_skills>habilidad</hint> determinada.

$ Durante el entrenamiento de la habilidad, el estudiante ganará puntos de experiencia y, al llegar a cierto umbral, ganará un nuevo nivel en dicha habilidad. Cada nuevo nivel requiere de más puntos de experiencia.
$ La cantidad de experiencia obtenida depende de la habilidad <hint=hint_skill_teaching>Enseñanza</hint> del instructor, y será mayor para niños y jóvenes de hasta 21 años.
$ El nivel máximo que es posible alcanzar entrenando para una habilidad viene determinado por el nivel del instructor en ella.
$ La acción se llevará a cabo diariamente mientras sea posible, o hasta que la canceles.
$ Esta acción provoca la necesidad de <hint=hint_need_fun>descanso</hint>."
hint_learning_context,"Autoaprendizaje
El personaje ganará <green>{exp}</green> puntos de experiencia (<green>{exp_talent}</green>, si hay un talento).

Puntos de experiencia hasta el siguiente nivel: <b>{exp_now}/{exp_lvl_up}</b>.

<b>Efecto secundario</b>:
Necesidad de <hint=hint_need_fun>descanso</hint>."
hint_gallows_inspection_context,"Gestión del patíbulo
Para que el patíbulo funcione, el señor asignado dará instrucciones al verdugo cada noche."
hint_sermon,"Sermón
Los señores pueden dar sermones en los <hint=hint_bld_temple>templos</hint>. Pueden usarse para mejorar el <hint=hint_mood>humor</hint> general, o para influir en el número de <hint=hint_persons_fanatic>fanáticos</hint> y <hint=hint_persons_agnostic>agnósticos</hint> entre los feligreses.

$ Para llevar a cabo un sermón, asigna a un señor en el menú del <hint=hint_bld_temple>templo</hint>.
$ Costará algunos <hint=hint_resource_rune>anillos sagrados</hint>, que irán al bolsillo del obispo.
$ La efectividad de los sermones depende de la habilidad <hint=hint_skill_speech>Persuasión</hint>.
$El sermón tiene lugar por la mañana."
hint_sermon_agnostic,"Sermón de duda
$ Lo lleva a cabo el señor asignado en el <hint=hint_bld_temple>templo</hint> por la mañana.
$ Aumenta la probabilidad de que aparezcan <hint=hint_persons_agnostic>agnósticos</hint> y reduce el número de <hint=hint_persons_fanatic>fanáticos</hint> religiosos.
$ La efectividad depende del nivel en la habilidad <hint=hint_skill_speech>Persuasión</hint>.
$ El obispo no estará satisfecho con la piedad del señor designado y su relación con él empeorará en <red>{rel_im}</red>.
{optional_preach_cost}"
hint_sermon_agnostic_context,"Sermón de duda
{skill_name} a nivel {skill_level}

Probabilidad de que un <hint=hint_persons_fanatic>fanático</hint> se convierta en un creyente normal, y de que un creyente se convierta en <hint=hint_persons_agnostic>agnóstico</hint>: <green>{chance_teach} %</green>."
hint_sermon_faith,"Sermón de fe
$ Lo lleva a cabo el señor asignado en el <hint=hint_bld_temple>templo</hint> por la mañana.
$ Aumenta la probabilidad de que aparezcan <hint=hint_persons_fanatic>fanáticos</hint> religiosos y reduce el número de <hint=hint_persons_agnostic>agnósticos</hint>.
$ La efectividad depende del nivel en la habilidad <hint=hint_skill_speech>Persuasión</hint>.
$ El obispo estará satisfecho con la piedad del señor designado y su relación con él mejorará en <green>{rel_im}</green>.
{optional_preach_cost}"
hint_sermon_faith_context,"Sermón de fe
{skill_name}: {skill_level}

Probabilidad de que un creyente normal se convierta en <hint=hint_persons_fanatic>fanático</hint>, y de que un <hint=hint_persons_agnostic>agnóstico</hint> se convierta en un creyente normal: <green>{chance_teach} %</green>."
hint_sermon_dogma,"Sermón de dogma
Predicar una nueva <hint=hint_dogma>doctrina</hint>.

La probabilidad de que los habitantes la acepten depende de la habilidad <hint=hint_skill_speech>Persuasión</hint>.

La acción se llevará a cabo diariamente, durante el <hint=hint_morning_pray>servicio matinal</hint>, mientras sea posible o hasta que la canceles.

Esta acción genera una necesidad de <hint=hint_need_fun>descanso</hint>."
hint_book_learn,"Estudiar un libro
Estudiar un libro con el objetivo de adquirir <hint=hint_idea>conocimiento</hint>.

Cuanto mayor sea el nivel de <hint=hint_skill_knowledge>Inteligencia</hint> del señor, más rápido se adquirirá el conocimiento.

Tras estudiar el libro, el personaje podrá crear una copia de él usando <hint=hint_resource_paper>papel</hint>.

La acción se llevará a cabo diariamente, mientras sea posible o hasta que la canceles."
hint_book_rewrite,"Copiar un libro
Un señor transcribe un libro para crear una nueva copia. En el proceso, el señor adquiere <hint=hint_idea>conocimiento</hint>.

Cuanto mayor sea el nivel de <hint=hint_skill_knowledge>Inteligencia</hint> del señor, más rápido transcribirá el libro.

Requiere de <hint=hint_resource_paper>{paper_number_min}</hint> a <hint=hint_resource_paper>{paper_number_max}</hint> en función del nivel de conocimiento.

La acción se realizará diariamente, mientras sea posible, o hasta que la canceles.
{optional_learn_time}"
hint_book_write,"Escribir un libro
Un señor crea un <hint=hint_book>libro</hint> basado en un <hint=hint_idea>conocimiento</hint>.

$ Cuanto mayor sea el nivel de <hint=hint_skill_knowledge>Inteligencia</hint> del señor, más rápido escribirá el libro.
$ Dado que el personaje está familiarizado con este conocimiento, el libro se escribe notablemente más rápido.

Requiere de <hint=hint_resource_paper>{paper_number_min}</hint> a <hint=hint_resource_paper>{paper_number_max}</hint> en función del nivel de conocimiento.

La acción se realizará diariamente, en el horario laboral (de 9:00 a 18:00), mientras sea posible, o hasta que la canceles.

Esta acción genera una necesidad de <hint=hint_need_fun>descanso</hint>.
{optional_learn_time}"
hint_bld_castle,"Salón de reuniones
El edificio principal de la ciudad, en el que los <hint=hint_persons_lords>señores</hint> pasan el rato.

También sirve como depósito para el <hint=hint_resource_gold>oro</hint>.

Te permite contratar a <hint=hint_persons_builder>constructores</hint> y a <hint=hint_persons_servant>sirvientes</hint>."
