Key,Hungarian
hint_action_task_begging_unavailable_no_need,"Nem elérhető
A püspök szemében {soul_uuid_target} nem ellenség, ezért {soul_uuid_target} nem szorul bocsánatra."
hint_action_task_consolation_unavailable_by_cynic,"Nem elérhető
A Hitevesztett jellemvonással rendelkező karaktereket nem lehet megvigasztalni."
hint_action_task_consolation_unavailable_dont_need,"Nem elérhető
A karaktert jelenleg nem kell vigasztalni."
hint_action_task_consolation_unavailable_already_dont_need,"Nem elérhető
A karakter már meg lett vigasztalva."
hint_action_task_consolation_unavailable_by_opinion,"Nem elérhető
A püspöknek nem elég jó a kapcsolata a karakterrel, és nem hajtja végre ezt a tevékenységet."
hint_action_task_unavailable_bad_opinion,"Nem elérhető
{soul_uuid_1} és {soul_uuid_2} kapcsolata nem elég jó. Jelenleg {current_opinion} a kapcsolat köztük, és legalább {required_opinion} szükséges."
hint_action_task_unavailable_no_titles,"Nem elérhető
Nincs elérhető <hint=hint_title>cím</hint> a nemes számára."
hint_forced_sex_slave,
hint_forced_sex_slave_context,
hint_forced_sex_captive,"Közösülésre kényszerítés
$ A megerőszakolt karakter <hint=hint_persons_bastard>fattyút</hint> foganhat/nemzhet.
$ A nemesi család uralkodója, ahová a fogoly tartozik, ezt kínzásnak fogja tekinteni.
$ Ez a cselekedet <hint=hint_sin>véteknek</hint> számít."
hint_forced_sex_captive_context,"Közösülésre kényszerítés
$ {soul_uuid_1} <hint=hint_need_sex>szexuális szükségletei</hint> {number}%-ban ki lesznek elégítve.
$ {soul_uuid_1} karakternek a „Szégyenkezik a bűnei miatt” <red>{number1}</red> negatív gondolata lesz.
$ {soul_uuid_2} karakternek a „Kihasználtak” <red>{number2}</red> negatív gondolata lesz.
$ {soul_uuid_3} kapcsolata az uralkodóddal <red>{number3}</red> ponttal romlik."
hint_buy_sex,"Közösülés vesztegetéssel
$ A nemes <hint=hint_resource_rune>1</hint> fizetséget ad a parasztnak, aki pedig szívesen teljesíti az ő személyes kérését.
$ A paraszt esetleg gyermeket szülhet, aki <hint=hint_persons_bastard>fattyú</hint> lesz.
$ Ez a cselekedet <hint=hint_sin>véteknek</hint> számít."
hint_buy_sex_context,"Közösülés vesztegetéssel
$ {soul_uuid_1} szexuális szükségletei ki lesznek elégítve. 
$ {soul_uuid_1} <hint=hint_sin>vétket</hint> kap <red>{number2}</red> erősségben.
$ {soul_uuid_2} negatív gondolatot kap <red>{number3}</red>."
hint_not_enought_rings,"Nincs elég Gyűrű
Ehhez a cselekedethez <hint=hint_resource_rune>{count}</hint> szükséges."
hint_not_enought_gold,"Nincs elég arany
Ehhez a cselekedethez <hint=hint_resource_gold>{count}</hint> szükséges."
hint_set_free_captive,"Túsz szabadon bocsátása
Az uralkodó kegyelmében szabadon engedi a túszt.

<b>Következmények:</b>
$ A túsz hazatér, és az uralkodója, {soul_uuid_king} hálás lesz neked az irgalmasságodért."
hint_set_join_captive,"Szabadon bocsátás és a családba fogadás
A túsz kiszabadul, és nemesi családod tagja lesz. A kezdeti hűsége {loyalty}.

{soul_uuid_king} uralkodó határozottan helyteleníti, hogy átcsábítod a nemeseit."
hint_set_join_captive_unavailable_by_title,"Nem elérhető
Nincs több elérhető cím a családban."
hint_set_free,"Fogoly szabadon bocsátása
A karakter kiszabadul, és <hint=hint_persons_peasant>paraszt</hint> vagy harcos lesz belőle. A karakter dönthet úgy, hogy elhagyja a tartományod.

Kiszabadulása után a karakternek a szabadságvágyával arányos pozitív gondolata lesz.

<b>Tipp:</b> A foglyokat gyorsabban is szabadon engedheted a képükön a kis piros gombra kattintva a börtönkörlet menüjében."
hint_punish,"Fenyítés
$ A közönséges <hint=hint_crimer>bűnözőket</hint> a <hint=hint_persons_executer>hóhér</hint> fenyíti meg, míg a nemeseket manuálisan, az <hint=hint_persons_king>uralkodónak</hint> kirendelt feladattal büntetheted meg.
$ Az ártatlanok megbüntetését a többi karakter <hint=hint_terror>terrornak</hint> éli meg.

A büntetésekhez <hint=hint_bld_scafod>vesztőhelyre</hint> van szükség."
hint_punish_unavailable_no_gallows,"Építs vesztőhelyet
A fenyítések végrehajtásához <hint=hint_bld_scafod>vesztőhelyet</hint> kell építened."
hint_punish_unavailable_no_king,"Nincs uralkodó
A fenyítések végrehajtásához kell egy uralkodó, aki most nincs."
hint_punishment_mask_of_shame,"Szégyenmaszk
$A karakter egy napig szégyenmaszkot visel, és bárki, akiknek épp rossz a hangulata, szabadon megverheti.
$ Ha egy bűnöző kap ilyen fenyítést, annak végeztével visszaváltozik normál paraszttá.

Ez a <hint=hint_punish>fenyítés</hint> <b>kisebb</b> <green>pozitív gondolatot</green> ad a nézőknek a <hint=hint_bld_scafod>vesztőhely</hint> hatósugarában."
hint_punishment_exile,"Száműzetés
A karaktert kiutasítják a városból. Nem tudni, hogy visszatér-e, csatlakozik egy másik nemesi családhoz, vagy végleg eltűnik.

Ha egyszerű <hint=hint_persons_criminal>csavargó</hint> kap ilyen fenyítést, a száműzés után beáll az <hint=hint_persons_forest_bandits>erdei banditák</hint> közé.

[hint_punish]"
hint_punishment_execution,"Kivégzés
$ A karaktert lefejezik. Ez általában halálos.
$ A szemlélődő <hint=hint_persons_criminal>csavargók</hint> némelyike esetleg úgy dönt, hogy <hint=hint_persons_cuthroat>brigantinak</hint> áll.

Ez a <hint=hint_punish>fenyítés</hint> adja a <b>legnagyobb</b> <green>pozitív gondolatokat</green> a nézőknek a <hint=hint_bld_scafod>vesztőhely</hint> hatósugarában."
hint_punishment_blindness,"Megvakítás
$ A karakter <hint=hint_blindness>vak</hint> lesz.

Ez a <hint=hint_punish>büntetés</hint> <b>közepes</b> <green>pozitív gondolatot</green> ad a nézőknek a <hint=hint_bld_scafod>vesztőhely</hint> hatósugarában."
hint_punishment_enslave,"Bebörtönzés
A karakter <hint=hint_persons_slave>fogoly</hint> lesz.

A szemlélődő <hint=hint_persons_criminal>csavargók</hint> némelyike esetleg úgy dönt, hogy <hint=hint_persons_cuthroat>brigantinak</hint> áll.

[hint_punish]"
hint_inspection,"Utasítások
A Norlandban a munkások nem ismerik a terveidet, és utasításokat várnak a nemeseidtől.

<img=hint_inspection></img>

A Palotába rendelj ki egy nemes intézőt, aki minden reggel utasításokat ad a szolgáknak, akik aztán szétosztják azokat a termelési épületekben.

$ Az épületek teljesítménye a kijelölt nemes <hint=hint_skill_management>Felügyelet</hint> képességétől függ.
$ Az utasítások <b>három napig</b> tartanak, ezután a munkások fegyelme lazul, és jelentősen csökken a termelékenységük.
$ Egy ponton a nemesek már nem bírják tovább, és akkor <hint=hint_bld_chancellery>Kancelláriát</hint> kell építened."
hint_inspection_order,"Utasítások
A munkanap során a kiválasztott karakter utasításokat ad az épület munkásinak, ők pedig dolgozni kezdenek. Az utasítások három napig tartanak ki, ezután a munkások fegyelme lazul, és teljesítményük jelentősen csökken.

A továbbiakban előállított termékek mennyisége a <hint=hint_skill_management>Felügyelet</hint> képességtől függ. Továbbá, minél magasabb az épület szintje, és minél több a munkás, annál erősebb a hatás.

A tevékenység naponta, munkaidőben 9 és 18 óra közt folytatható, ameddig csak lehetséges, vagy amíg le nem állítod."
hint_inspection_context,"Utasítások
Utasítások
Az utasítások napi kiosztása a Palota szolgáinak, hogy azok továbbadhassák az összes munkásnak.

{skill_name} {skill_level} sz.

Termelésbónusz: <green>{production_bonus}%</green>"
hint_inspection_chancery_context,"Hivatalnokok utasítása
Utasítások kiosztása az hivatalnokoknak a <hint=hint_bld_chancellery>kancellárián</hint>. A hivatalnokok az épületekhez mennek, ahová ki vannak rendelve, és továbbítják az utasításokat a munkásoknak.

{add_info}"
hint_inspection_chancery_context_no_trait,"~
$ A termelésbónusz <green>{production_bonus}%</green> lesz ({skill_name} {skill_level}. szint).
$ Minden utasításkiosztás <hint=hint_resource_paper>{paper_cost}</hint> költségbe kerül."
hint_inspection_chancery_context_has_trait,"~
$ Ez a nemes rendelkezik a <hint=hint_trait_precise_language>Pontos nyelvezet</hint> jellemvonással, ezért a termelésbónusz <green>{production_bonus}%</green> lesz ({skill_name} {skill_level}. szint)."
hint_control,"Közvetlen irányítás

Közvetlenül irányítod az épületet, hogy hatékonyan működjön.

<b>Mellékhatás</b>:
<hint=hint_need_fun>Pihenés</hint> szükséglet.

A tevékenység az egész munkanapot igénybe veszi."
hint_control_context,"Közvetlen irányítás

A karakter közvetlenül irányítja az épületet, és az csak a jelenlétében fog működni.

A tevékenység naponta, munkaidőben 9 és 18 óra közt folytatható, ameddig csak lehetséges, vagy amíg le nem állítod.

A tevékenység <hint=hint_need_fun>pihenés</hint> szükségletet generál."
hint_train_combat,"Harcosok kiképzése
A munkanap során a kijelölt karakter kiképzést tart a harcosoknak, a <hint=hint_skill_combat>Harc</hint> képességük fejlesztésére.

A kiképzés hatékonysága a nemes <hint=hint_skill_teaching>Tanítás</hint> képességének függvénye.

A tevékenység naponta, munkaidőben 9 és 18 óra közt folytatható, ameddig csak lehetséges, vagy amíg le nem állítod.

A tevékenység <hint=hint_need_fun>pihenés</hint> szükségletet generál."
hint_learning,"Tanítás
Az egyik nemes kiképez egy másik nemest egy kiválasztott <hint=hint_skills>képességre</hint>.

$ Az képesség oktatása során a tanuló tapasztalati pontokat kap, és egy adott küszöb elérésekor új szintre lép az adott képességben. Minden új szinthez egyre több tapasztalati pont szükséges.
$ A kapott tapasztalat mennyisége az oktató <hint=hint_skill_teaching>Tanítás</hint> képességétől függ, és gyermekek és 21 évnél fiatalabbak esetében több.
$ Az oktatott képességben elérhető maximális szintet az oktató az adott képességben elért szintje határozza meg.
$ Ez a tevékenység naponta folytatható, ameddig csak lehetséges, vagy amíg le nem állítod.
$ A tevékenység <hint=hint_need_fun>pihenés</hint> szükségletet generál."
hint_learning_context,"Önképzés
A karakter <green>{exp}</green> tapasztalati pontot kap (<green>{exp_talent}</green> pontot, ha van tehetsége).

Tapasztalati pontok a következő szinthez: <b>{exp_now} / {exp_lvl_up}</b>.

<b>Mellékhatás</b>:
<hint=hint_need_fun>Pihenésszükséglet</hint>."
hint_gallows_inspection_context,"Vesztőhely felügyelete
A vesztőhely működéséhez a kijelölt nemes minden este utasításokat ad a hóhérnak."
hint_sermon,"Prédikáció
A nemesek prédikációkat tarthatnak a <hint=hint_bld_temple>templomokban</hint>. Ezekkel javítani lehet az általános <hint=hint_mood>hangulatot</hint>, befolyásolni lehet a <hint=hint_persons_fanatic>fanatikusok</hint> és <hint=hint_persons_agnostic>agnosztikusok</hint> számát a gyülekezetben.

$ Prédikáció tartásához a feladatot a <hint=hint_bld_temple>templom</hint> menüjében oszd ki egy nemesre.
$ Ez néhány <hint=hint_resource_rune>Szent gyűrűbe</hint> kerül, ami a püspök zsebébe vándorol.
$A prédikáció hatékonysága a nemes <hint=hint_skill_speech>Meggyőzés</hint> képességétől függ.
$A prédikáció reggel történik."
hint_sermon_agnostic,"Kételybeszéd
$A kirendelt nemes mondja el a <hint=hint_bld_temple>templomban</hint> reggel.
$ Növeli az <hint=hint_persons_agnostic>agnosztikusok</hint> megjelenésének valószínűségét, és csökkenti a vallási <hint=hint_persons_fanatic>fanatikusok</hint> számát.
$ A hatékonysága a <hint=hint_skill_speech>Meggyőzés</hint> képességtől függ.
$ A püspök elégedetlen lesz a kijelölt nemes áhítatával, és romlik vele a viszonya <red>{rel_im}</red> ponttal.
{optional_preach_cost}"
hint_sermon_agnostic_context,"Kételybeszéd
{skill_name} {skill_level}. szint

Esély, hogy egy <hint=hint_persons_fanatic>fanatikus</hint> normál hívővé, egy hívő pedig <hint=hint_persons_agnostic>agnosztikussá</hint> váljon: <green>{chance_teach}%</green>"
hint_sermon_faith,"Hitbeszéd
$A kirendelt nemes mondja el a <hint=hint_bld_temple>templomban</hint> reggel.
$ Növeli a vallási <hint=hint_persons_fanatic>fanatikusok</hint> megjelenésének valószínűségét, és csökkenti az <hint=hint_persons_agnostic>agnosztikusok</hint> számát.
$ A hatékonysága a <hint=hint_skill_speech>Meggyőzés</hint> képességtől függ.
$ A püspök elégedett lesz a kijelölt nemes áhítatával, és javul róla a véleménye <green>{rel_im}</green> ponttal.
{optional_preach_cost}"
hint_sermon_faith_context,"Hitbeszéd
{skill_name}: {skill_level}

Esély, hogy egy normál hívő <hint=hint_persons_fanatic>fanatikussá</hint>, egy <hint=hint_persons_agnostic>agnosztikus</hint> pedig normál hívővé váljon: <green>{chance_teach}%</green>"
hint_sermon_dogma,"Dogmabeszéd
Egy új <hint=hint_dogma>tan</hint> prédikálása.

A valószínűsége, hogy a lakosok elfogadják, a <hint=hint_skill_speech>Meggyőzés</hint> képességtől függ.

Ez a tevékenység naponta folytatható a <hint=hint_morning_pray>reggeli miséken</hint>, ameddig csak lehetséges, vagy amíg le nem állítod.

A tevékenység <hint=hint_need_fun>pihenés</hint> szükségletet generál."
hint_book_learn,"Könyv tanulmányozása
Könyv tanulmányozása <hint=hint_idea>ismeretek</hint> szerzése céljával.

Minél magasabb a nemes <hint=hint_skill_knowledge>Intellektus</hint> szintje, annál gyorsabban szerez ismereteket.

A könyv tanulmányozása után a karakter képes lesz másolatot készíteni róla <hint=hint_resource_paper>papír</hint> használatával.

Ez a tevékenység naponta folytatható, ameddig csak lehetséges, vagy amíg le nem állítod."
hint_book_rewrite,"Könyv lejegyzése
A nemes lejegyez egy könyvet, amivel egy új példány jön létre. A folyamat során a nemes <hint=hint_idea>ismeretekre</hint> tesz szert.

Minél magasabb a nemes <hint=hint_skill_knowledge>Intellektus</hint> szintje, annál gyorsabban jegyzi le a könyvet.

<hint=hint_resource_paper>{paper_number_min}</hint> – <hint=hint_resource_paper>{paper_number_max}</hint> szükséges hozzá az ismeret szintjétől függően.

A tevékenység naponta folytatható, ameddig csak lehetséges, vagy amíg le nem állítod.
{optional_learn_time}"
hint_book_write,"Könyv írása
A nemes <hint=hint_book>könyvet</hint> ír valamilyen <hint=hint_idea>ismeretről</hint>.

$ Minél magasabb a nemes <hint=hint_skill_knowledge>Intellektus</hint> szintje, annál gyorsabban írja meg a könyvet.
$ Mivel a nemes már jártas ebben az ismeretben, a könyv észrevehetően gyorsabban készül el.

 <hint=hint_resource_paper>{paper_number_min}</hint> – <hint=hint_resource_paper>{paper_number_max}</hint> szükséges hozzá az ismeret szintjétől függően.

A tevékenység naponta, munkaidőben 9 és 18 óra közt folytatható, ameddig csak lehetséges, vagy amíg le nem állítod.

A tevékenység <hint=hint_need_fun>pihenés</hint> szükségletet generál.
{optional_learn_time}"
hint_bld_castle,"Palota
A város főépülete, ahol a <hint=hint_persons_lords>nemesek</hint> az idejüket töltik.

Az <hint=hint_resource_gold>arany</hint> tárolására is szolgál.

Itt <hint=hint_persons_builder>építőket</hint> és <hint=hint_persons_servant>szolgákat</hint> is felfogadhatsz."
hint_bld_slaves_barrack,"Börtön
Itt élnek a <hint=hint_persons_slave>foglyok</hint>. Itt {number_of_residents} személyt lehet elszállásolni.

A megépítéséhez a <b>foglyok tartására</b> vonatkozó ismeret szükséges.

Egy börtönőr munkás szükséges az üzemeltetéséhez."
hint_bld_house,"Parasztház
Szállás két <hint=hint_persons_peasant>paraszt</hint> számára.

A saját szállás nagyon erős pozitív gondolatot támaszt bennük, és jelentősen növeli az esélyét, hogy <hint=hint_loyalist>lojalistákká</hint> lesznek.

Ha hiány van szálláshelyekben, a hajléktalan parasztoknak a földön vagy valamelyik <hint=hint_bld_temple>templom</hint> padlóján kell aludniuk, ami nagymértékben rontja a <hint=hint_mood>hangulatukat</hint>."
