Code,Indonesia
hint_unavailable_to_madness,"Gila
Interaksi ini tidak dapat ditugaskan saat ini."
hint_go_home,"Kembali ke rumah
Lord kembali ke kotanya."
action_is_unavaible_by_captive,"Sandera
Mereka tidak bisa melakukan tindakan ini, karena mereka ditahan."
hint_action_task_confession,"Pengakuan Dosa
Berakui kepada uskup sebagai ganti persembahan kecil.

<b>Cost:</b> <hint=hint_resource_rune>{conf_price}</hint>

Yang berikut <hint=hint_sin>dosa</hint> akan diampuni:
{sins}"
hint_action_task_confession_unavailable,"Pengakuan dosa tidak tersedia.
Lord tersebut belum berbuat dosa baru-baru ini"
hint_action_task_canonization,"Berkah
Selama {days} hari, Pihak Gereja memberikan pengampunan kepada penguasa Anda untuk semua dosanya.

$ Penguasa Anda tidak akan menderita saat berbuat dosa.
$ <hint=hint_persons_fanatic>Fanatik</hint> di antara Petani Anda akan bersemangat bergabung dengan pasukan Anda.
$ Hubungan semua lord Anda dengan penguasa mereka akan sangat membaik, dan rakyat jelata akan lebih bahagia.

<b>Cost:</b> <hint=hint_resource_gold>{price}</hint>"
hint_action_task_canonization_unavailable_by_opinion,"Hubungan buruk
Untuk menerima <hint=hint_saint>berkah</hint>, pendapat <hint=hint_relations_matriarch>Matriark</hint> tentang penguasa Anda harus lebih besar dari <green>{threshold}</green>."
hint_canonized_already,"Tidak tersedia
Karakter ini sudah menerima <hint=hint_saint>berkah</hint>."
hint_action_task_divorce,"Perceraian
Batalkan pernikahan antara {soul_uuid_target} dan {soul_uuid_spouce}.

Akibatnya, karakter-karakter tersebut akan bisa menikah lagi.

<b>Cost:</b> <hint=hint_resource_rune>{price}</hint>"
hint_consolation,"Kenyamanan
Uskup akan menghibur karakter yang berduka atas kehilangan orang tercinta dengan kata-kata yang tepat dan meredakan rasa sakit mereka.

Hasil: Pikiran tentang kehilangan orang tercinta akan melemah secara signifikan."
hint_action_task_begging,"Mohon Pengampunan
Dengan rahmat Bunda Sophia, uskup bersedia mendengarkan dan mengampuni pelanggaran karakter... jika mereka membuktikan ketulusan melalui pengorbanan.

Akibatnya, sikap uskup terhadap {soul_uuid_target} akan membaik sebesar <green>{rel_plus}</green>.

<b>Cost:</b> <hint=hint_resource_rune>{price}</hint>

"
hint_action_task_begging_unavailable_no_need,"Tidak tersedia
Uskup tidak menganggap {soul_uuid_target} sebagai musuh, jadi {soul_uuid_target} tidak perlu pengampunan."
hint_action_task_consolation_unavailable_by_cynic,"Tidak Tersedia
Karakter dengan sifat Sinis tidak dapat dihibur."
hint_action_task_consolation_unavailable_dont_need,"Tidak Tersedia
Karakter ini saat ini tidak memerlukan penghiburan."
hint_action_task_consolation_unavailable_already_dont_need,"Tidak Tersedia
Karakter ini sudah menerima penghiburan."
hint_action_task_consolation_unavailable_by_opinion,"Tidak Tersedia
Uskup tidak memiliki hubungan yang cukup baik dengan karakter ini dan tidak akan melakukan tindakan ini."
hint_action_task_unavailable_bad_opinion,"Tidak Tersedia
{soul_uuid_1} tidak memiliki hubungan yang cukup baik dengan {soul_uuid_2}. Saat ini, hubungan di antara mereka adalah {current_opinion} , dan setidaknya {required_opinion} diperlukan."
hint_action_task_unavailable_no_titles,"Tidak Tersedia
Tidak ada <hint=hint_title>gelar</hint> yang tersedia untuk lord."
hint_forced_sex_slave," "
hint_forced_sex_slave_context," "
hint_forced_sex_captive,"Pemaksaan Seksual
$ Karakter yang dipaksa mungkin mengandung <hint=hint_persons_bastard>anak haram</hint>.
$ Raja dari keluarga bangsawan tempat tawanan itu berasal akan menganggapnya sebagai siksaan.
$ Tindakan ini dianggap sebagai <hint=hint_sin>dosa</hint>."
hint_forced_sex_captive_context,"Pemaksaan Seksual
$ {soul_uuid_1} akan memenuhi {number}% dari <hint=hint_need_sex>kebutuhan seksual</hint> mereka.
$ {soul_uuid_1} akan memiliki pikiran negatif ""Malu atas Dosa"" <red>{number1}</red>.
$ {soul_uuid_2} akan memiliki pikiran negatif ""Digunakan"" <red>{number2}</red>.
$ {soul_uuid_3} akan merusak hubungan mereka dengan raja Anda sebesar <red>{number3}</red>."
hint_buy_sex,"Suap untuk Seks
$ Lord akan memberikan <hint=hint_resource_rune>{runes}</hint> kepada petani, dan petani akan senang memenuhi permintaan pribadi mereka.
$ Petani mungkin melahirkan anak yang akan menjadi <hint=hint_persons_bastard>anak haram</hint>.
$ Tindakan ini dianggap sebagai <hint=hint_sin>dosa</hint>."
hint_buy_sex_context,"Suap untuk Seks
$ {soul_uuid_1} akan memenuhi kebutuhan seksual mereka.   
$ {soul_uuid_1} akan menerima <hint=hint_sin>dosa</hint> dengan kekuatan <red>{number2}</red>.   
$ {soul_uuid_2} akan menerima pikiran negatif <red>{number3}</red>."
hint_not_enought_rings,"Holy Rings Tidak Cukup
Tindakan ini memerlukan <hint=hint_resource_rune>{count}</hint>."
hint_not_enought_gold,"Emas Tidak Cukup
Tindakan ini memerlukan <hint=hint_resource_gold>{count}</hint>."
hint_set_free_captive,"Pembebasan Sandera
Raja, dalam belas kasihannya, memberikan kebebasan kepada sandera.

<b>Konsekuensi:</b>
$ Sandera akan kembali ke rumah, dan raja mereka {soul_uuid_king} akan berterima kasih kepada Anda atas belas kasih Anda."
hint_set_join_captive,"Pembebasan dan Penerimaan ke Dalam Keluarga
Sandera akan dibebaskan dan bergabung dengan keluarga lord Anda. Loyalitas awal mereka akan ditetapkan ke {loyalty}.

Raja {soul_uuid_king} akan sangat tidak menyetujui Anda merebut lord-nya."
hint_set_join_captive_unavailable_by_title,"Tidak Tersedia
Tidak ada lagi gelar yang tersedia di keluarga Anda."
hint_set_free,"Pembebasan Narapidana
Karakter diberikan kebebasan dan menjadi <hint=hint_persons_peasant>petani</hint> atau prajurit. Karakter mungkin memilih untuk meninggalkan provinsi Anda.

Setelah dibebaskan, karakter menerima pikiran positif yang sebanding dengan keinginan mereka untuk kebebasan.

<b>Petunjuk:</b> Anda dapat membebaskan narapidana lebih cepat dengan mengklik tombol merah kecil pada potret mereka di menu Blok Penjara."
hint_punish,"Hukuman
$ <hint=hint_crimer>Penjahat</hint> biasa dihukum oleh <hint=hint_persons_executer>algojo</hint>, sementara lord dihukum secara manual dengan menugaskan tugas kepada <hint=hint_persons_king>raja</hint>.
$ Menghukum yang tidak bersalah akan dianggap oleh karakter lain sebagai <hint=hint_terror>teror</hint>.

Hukuman memerlukan <hint=hint_bld_scafod>Scaffold</hint>."
hint_punish_unavailable_no_gallows,"Bangun Scaffold
Untuk melaksanakan hukuman, diperlukan untuk membangun <hint=hint_bld_scafod>Scaffold</hint>."
hint_punish_unavailable_no_king,"Tidak ada raja
Untuk melaksanakan hukuman, diperlukan seorang raja, tetapi tidak ada yang tersedia."
hint_punishment_mask_of_shame,"Topeng Rasa Malu
$ Karakter memakai Topeng Rasa Malu selama satu hari, dan karakter lain yang sedang dalam suasana hati buruk dapat memukulinya tanpa konsekuensi.
$ Jika seorang penjahat dihukum, ia akan kembali menjadi petani biasa setelah masa hukuman berakhir.

Hukuman <hint=hint_punish>ini</hint> memberikan <b>kecil</b> <green>pikiran positif</green> kepada para penonton dalam radius pengaruh <hint=hint_bld_scafod>Scaffold</hint>."
hint_punishment_exile,"Pengasingan
Karakter diusir dari kota. Tidak diketahui apakah ia akan kembali, bergabung dengan keluarga bangsawan lain, atau menghilang selamanya.

Jika seorang <hint=hint_persons_criminal>pengembara</hint> biasa sedang dihukum, ia akan bergabung dengan <hint=hint_persons_forest_bandits>Begal (hutan)</hint> setelah diasingkan.

[hint_punish]"
hint_punishment_execution,"Eksekusi
$ Karakter dipenggal. Ini biasanya mematikan.
$ Beberapa <hint=hint_persons_criminal>pengembara</hint> yang mengamati mungkin memutuskan untuk menjadi <hint=hint_persons_cuthroat>pembunuh berantai</hint>.

Hukuman <hint=hint_punish>ini</hint> memberikan <b>terbesar</b> <green>pikiran positif</green> kepada para penonton dalam radius pengaruh <hint=hint_bld_scafod>Scaffold</hint>."
hint_punishment_blindness,"Pengabadian
$ Karakter akan menjadi <hint=hint_blindness>buta</hint>.

Hukuman <hint=hint_punish>ini</hint> memberikan <b>sedang</b> <green>pikiran positif</green> kepada para penonton dalam radius pengaruh <hint=hint_bld_scafod>Scaffold</hint>."
hint_punishment_enslave,"Pemenjaraan
Karakter menjadi <hint=hint_persons_slave>Narapidana</hint>.

Beberapa <hint=hint_persons_criminal>pengembara</hint> yang melihat mungkin memutuskan untuk menjadi <hint=hint_persons_cuthroat>pembunuh berantai</hint>.

[hint_punish]"
hint_inspection,"Instruksi
Di Norland, para pekerja tidak familiar dengan rencana Anda dan membutuhkan instruksi dari para lord Anda.

<img=hint_inspection></img>

Setelah membangun bangunan, tunjuk seorang lord-pengelola untuk itu; ia akan memberikan instruksi harian kepada para pekerja.

$ Kinerja bangunan bergantung pada <hint=hint_skill_management>Manajemen</hint> skill lord yang ditugaskan.
$ Instruksi akan cukup untuk <b>tiga hari</b>, setelah itu para pekerja akan mulai malas dan jauh kurang produktif.
$ Pada suatu saat, para lord akan berhenti mengikuti, dan saat itu Anda perlu membangun <hint=hint_bld_chancellery>Kantor Kanselir</hint>."
hint_inspection_order,"Instruksi
Selama hari kerja, karakter yang dipilih akan memberikan instruksi kepada para pekerja bangunan ini, dan mereka akan mulai bekerja. Instruksi akan bertahan selama 3 hari, setelah itu para pekerja akan mulai bermalas-malasan dan menjadi jauh kurang produktif.

Jumlah tambahan produk yang dihasilkan bergantung pada <hint=hint_skill_management>Manajemen</hint> skill. Selain itu, semakin tinggi tingkat bangunan, dan semakin banyak pekerja, semakin kuat efeknya.

Aksi ini akan dilakukan setiap hari selama jam kerja dari pukul 9 pagi hingga 6 sore, selama mungkin atau hingga Anda membatalkannya."
hint_inspection_context,"Instruksi
Distribusi instruksi harian kepada para pelayan Aula, agar mereka dapat menyampaikannya kepada semua pekerja.

{skill_name} {skill_level} lvl.

Bonus produksi: <green>{production_bonus}%</green>"
hint_inspection_chancery_context,"Instruksi kepada juru tulis
Distribusi instruksi kepada juru tulis di <hint=hint_bld_chancellery>Kantor Kanselir</hint>. Juru tulis akan pergi ke bangunan tempat mereka ditugaskan dan menyampaikan instruksi kepada para pekerja.

{add_info}"
hint_inspection_chancery_context_no_trait,"~
$ Bonus produksi akan menjadi <green>{production_bonus}%</green> (tingkat {skill_name} {skill_level}).
$ Setiap distribusi instruksi akan memakan biaya <hint=hint_resource_paper>{paper_cost}</hint>."
hint_inspection_chancery_context_has_trait,"~
$ Lord ini memiliki sifat <hint=hint_trait_precise_language>Bahasa yang Tepat</hint>, sehingga bonus produksi akan menjadi <green>{production_bonus}%</green> (tingkat {skill_name} {skill_level})."
hint_control,"Kontrol Langsung

Mengelola bangunan secara langsung untuk membuatnya beroperasi.

<b>Efek Samping</b>:
Kebutuhan akan <hint=hint_need_fun>istirahat</hint>.

Aksi ini akan memakan seluruh hari kerja."
hint_control_context,"Kontrol Langsung

Karakter akan mengelola bangunan secara langsung, dan bangunan itu hanya akan berfungsi saat kehadirannya.

Aksi ini akan dilakukan setiap hari selama jam kerja dari pukul 9 pagi hingga 6 sore, selama memungkinkan atau hingga Anda membatalkannya.

Aksi ini menghasilkan kebutuhan akan <hint=hint_need_fun>istirahat</hint>."
hint_train_combat,"Pelatihan Prajurit
Selama hari kerja, karakter yang dipilih akan melakukan pelatihan untuk para prajurit, meningkatkan <hint=hint_skill_combat>Keterampilan Tempur</hint> mereka.

Efektivitas pelatihan tergantung pada <hint=hint_skill_teaching>Keterampilan Mengajar</hint> lord.

Aksi ini akan dilakukan setiap hari selama jam kerja dari pukul 9 pagi hingga 6 sore, selama memungkinkan atau hingga Anda membatalkannya.

Aksi ini menghasilkan kebutuhan akan <hint=hint_need_fun>istirahat</hint>."
hint_learning,"Pengajaran
Satu lord melatih lord lain dalam <hint=hint_skills>skill</hint> yang dipilih.

$ Selama pelatihan skill, murid akan memperoleh poin pengalaman, dan setelah mencapai ambang batas, mereka akan naik level dalam skill tersebut. Setiap level baru memerlukan lebih banyak poin pengalaman.
$ Jumlah pengalaman yang diperoleh tergantung pada <hint=hint_skill_teaching>Keterampilan Mengajar</hint> instruktur dan akan lebih tinggi untuk anak-anak dan individu muda hingga usia 21 tahun.
$ Level maksimum yang dapat dicapai dalam skill yang dilatih ditentukan oleh level instruktur dalam skill tersebut.
$ Aksi ini akan dilakukan setiap hari selama memungkinkan atau hingga Anda membatalkannya.
$ Aksi ini menghasilkan kebutuhan akan <hint=hint_need_fun>istirahat</hint>."
hint_learning_context,"Belajar Mandiri
Karakter akan memperoleh <green>{exp}</green> poin pengalaman (<green>{exp_talent}</green> jika ada bakat).

Poin pengalaman hingga level berikutnya: <b>{exp_now} / {exp_lvl_up}</b>.

<b>Efek Samping</b>:
Kebutuhan akan <hint=hint_need_fun>istirahat</hint>."
hint_gallows_inspection_context,"Manajemen Scaffold
Agar Scaffold berfungsi, lord yang ditugaskan akan memberikan instruksi kepada algojo setiap malam hari."
hint_sermon,"Khotbah
Para lord dapat memberikan khotbah di <hint=hint_bld_temple>Kuil</hint>. Ini dapat digunakan untuk meningkatkan <hint=hint_mood>suasana hati</hint> secara keseluruhan, memengaruhi jumlah <hint=hint_persons_fanatic>fanatik</hint>, dan <hint=hint_persons_agnostic>agnostik</hint> di antara jemaat.

$ Untuk melakukan khotbah, tugaskan seorang lord di menu <hint=hint_bld_temple>Kuil</hint>.
$ Ini akan memakan beberapa <hint=hint_resource_rune>Holy Rings</hint>, yang akan masuk ke saku Uskup.
$ Efektivitas khotbah tergantung pada <hint=hint_skill_speech>Persuasi</hint> skill.
$ Khotbah dilakukan di pagi hari."
hint_sermon_agnostic,"Khotbah Keraguan
$ Dilakukan oleh lord yang ditugaskan di <hint=hint_bld_temple>Kuil</hint> pada pagi hari.
$ Meningkatkan kemungkinan munculnya <hint=hint_persons_agnostic>agnostik</hint> dan mengurangi jumlah fanatik religius <hint=hint_persons_fanatic>fanatik</hint>.
$ Efektivitas tergantung pada level <hint=hint_skill_speech>Persuasi</hint> skill.
$ Uskup akan tidak senang dengan kesalehan lord yang ditunjuk dan akan memperburuk hubungan dengannya sebesar <red>{rel_im}</red>.
{optional_preach_cost}"
hint_sermon_agnostic_context,"Khotbah Keraguan
{skill_name}: {skill_level}

Peluang seorang <hint=hint_persons_fanatic>fanatik</hint> menjadi penganut biasa dan seorang penganut menjadi seorang <hint=hint_persons_agnostic>agnostik</hint>: <green>{chance_teach}%</green>"
hint_sermon_faith,"Khotbah Iman
$ Dilakukan oleh lord yang ditugaskan di <hint=hint_bld_temple>Kuil</hint> pada pagi hari.
$ Meningkatkan kemungkinan munculnya <hint=hint_persons_fanatic>fanatik</hint> religius dan mengurangi jumlah <hint=hint_persons_agnostic>agnostik</hint>.
$ Efektivitasnya tergantung pada tingkat skill <hint=hint_skill_speech>Persuasi</hint>.
$ Uskup akan senang dengan kesalehan lord yang ditunjuk dan akan meningkatkan pendapatnya terhadapnya sebesar <green>{rel_im}</green>.
{optional_preach_cost}"
hint_sermon_faith_context,"Khotbah Iman
{skill_name}: {skill_level}

Peluang seorang penganut biasa menjadi seorang <hint=hint_persons_fanatic>fanatik</hint> dan seorang <hint=hint_persons_agnostic>agnostik</hint> menjadi penganut biasa: <green>{chance_teach}%</green>."
hint_sermon_dogma,"Khotbah Dogma
Memberikan khotbah tentang doktrin <hint=hint_dogma>baru</hint>.

Kemungkinan penduduk menerimanya tergantung pada skill <hint=hint_skill_speech>Persuasi</hint>.

Aksi ini akan dilakukan setiap hari selama <hint=hint_morning_pray>doa pagi</hint>, selama memungkinkan atau hingga Anda membatalkannya.

Aksi ini menghasilkan kebutuhan akan <hint=hint_need_fun>istirahat</hint>."
hint_book_learn,"Mempelajari Buku
Mempelajari buku dengan tujuan memperoleh <hint=hint_idea>pengetahuan</hint>.

Semakin tinggi tingkat <hint=hint_skill_knowledge>Kecerdasan</hint> lord, semakin cepat pengetahuan diperoleh.

Setelah mempelajari buku, karakter akan dapat membuat salinannya menggunakan <hint=hint_resource_paper>Kertas</hint>.

Aksi ini akan dilakukan setiap hari, selama memungkinkan atau hingga Anda membatalkannya."
hint_book_rewrite,"Menulis Ulang Buku
Seorang lord menyalin buku untuk membuat salinan baru. Dalam prosesnya, lord memperoleh <hint=hint_idea>pengetahuan</hint>.

Semakin tinggi tingkat <hint=hint_skill_knowledge>Kecerdasan</hint> lord, semakin cepat buku disalin.

Memerlukan dari <hint=hint_resource_paper>{paper_number_min}</hint> hingga <hint=hint_resource_paper>{paper_number_max}</hint> tergantung pada tingkat pengetahuan.

Aksi ini akan dilakukan setiap hari, selama memungkinkan atau hingga Anda membatalkannya.
{optional_learn_time}"
hint_book_write,"Menulis Buku
Seorang lord menciptakan sebuah <hint=hint_book>buku</hint> berdasarkan <hint=hint_idea>pengetahuan</hint>.

$ Semakin tinggi tingkat <hint=hint_skill_knowledge>Kecerdasan</hint> lord, semakin cepat buku ditulis.
$ Karena karakter sudah familiar dengan pengetahuan ini, buku ditulis jauh lebih cepat.

Memerlukan dari <hint=hint_resource_paper>{paper_number_min}</hint> hingga <hint=hint_resource_paper>{paper_number_max}</hint> tergantung pada tingkat pengetahuan.

Aksi ini akan dilakukan setiap hari selama jam kerja dari pukul 09:00 pagi hingga 18:00 malam, selama memungkinkan atau hingga Anda membatalkannya.

Aksi ini memicu kebutuhan akan <hint=hint_need_fun>istirahat</hint>.
{optional_learn_time}"
hint_bld_castle,"Aula
Bangunan utama kota di mana <hint=hint_persons_lords>para lord</hint> menghabiskan waktu mereka.

Juga berfungsi sebagai penyimpanan untuk <hint=hint_resource_gold>Emas</hint>.

Memungkinkan Anda merekrut <hint=hint_persons_builder>tukang bangunan</hint> dan <hint=hint_persons_servant>pelayan</hint>."
